in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
1.35E+02,2.188E+02,-9.049E-03,-6.776E-01,2.500E+00
1.36E+02,2.239E+02,-1.182E-02,-6.980E-01,2.500E+00
1.37E+02,2.291E+02,-1.014E-02,-7.074E-01,2.500E+00
1.38E+02,2.344E+02,-1.136E-02,-7.224E-01,2.500E+00
1.39E+02,2.399E+02,-9.762E-03,-7.461E-01,2.500E+00
1.40E+02,2.455E+02,-9.227E-03,-7.560E-01,2.500E+00
1.41E+02,2.512E+02,-1.007E-02,-7.751E-01,2.500E+00
1.42E+02,2.570E+02,-9.627E-03,-7.960E-01,2.500E+00
1.43E+02,2.630E+02,-1.197E-02,-8.207E-01,2.500E+00
1.44E+02,2.692E+02,-1.028E-02,-8.362E-01,2.500E+00
1.45E+02,2.754E+02,-1.100E-02,-8.520E-01,2.500E+00
1.46E+02,2.818E+02,-9.597E-03,-8.751E-01,2.500E+00
1.47E+02,2.884E+02,-1.211E-02,-8.969E-01,2.500E+00
1.48E+02,2.951E+02,-1.317E-02,-9.165E-01,2.500E+00
1.49E+02,3.020E+02,-1.313E-02,-9.417E-01,2.500E+00
1.50E+02,3.090E+02,-1.355E-02,-9.565E-01,2.500E+00
1.51E+02,3.162E+02,-1.334E-02,-9.745E-01,2.500E+00
1.52E+02,3.236E+02,-1.228E-02,-1.006E+00,2.500E+00
1.53E+02,3.311E+02,-1.261E-02,-1.024E+00,2.500E+00
1.54E+02,3.388E+02,-1.391E-02,-1.051E+00,2.500E+00
1.55E+02,3.467E+02,-1.259E-02,-1.074E+00,2.500E+00
1.56E+02,3.548E+02,-1.220E-02,-1.100E+00,2.500E+00
1.57E+02,3.631E+02,-1.215E-02,-1.126E+00,2.500E+00
1.58E+02,3.715E+02,-1.269E-02,-1.150E+00,2.500E+00
1.59E+02,3.802E+02,-1.359E-02,-1.181E+00,2.500E+00
1.60E+02,3.890E+02,-1.291E-02,-1.202E+00,2.500E+00
1.61E+02,3.981E+02,-1.366E-02,-1.236E+00,2.500E+00
1.62E+02,4.074E+02,-1.125E-02,-1.259E+00,2.500E+00
1.63E+02,4.169E+02,-1.407E-02,-1.291E+00,2.500E+00
1.64E+02,4.266E+02,-1.334E-02,-1.325E+00,2.500E+00
1.65E+02,4.365E+02,-1.461E-02,-1.348E+00,2.500E+00
1.66E+02,4.467E+02,-1.300E-02,-1.379E+00,2.500E+00
1.67E+02,4.571E+02,-1.310E-02,-1.409E+00,2.500E+00
1.68E+02,4.677E+02,-1.484E-02,-1.442E+00,2.500E+00
1.69E+02,4.786E+02,-1.321E-02,-1.475E+00,2.500E+00
1.70E+02,4.898E+02,-1.461E-02,-1.523E+00,2.500E+00
1.71E+02,5.012E+02,-1.384E-02,-1.542E+00,2.500E+00
1.72E+02,5.129E+02,-1.517E-02,-1.589E+00,2.500E+00
1.73E+02,5.248E+02,-1.462E-02,-1.622E+00,2.500E+00
1.74E+02,5.370E+02,-1.589E-02,-1.657E+00,2.500E+00
1.75E+02,5.495E+02,-1.485E-02,-1.697E+00,2.500E+00
1.76E+02,5.623E+02,-1.569E-02,-1.734E+00,2.500E+00
1.77E+02,5.754E+02,-1.671E-02,-1.779E+00,2.500E+00
1.78E+02,5.888E+02,-1.694E-02,-1.822E+00,2.500E+00
1.79E+02,6.026E+02,-1.927E-02,-1.859E+00,2.500E+00
1.80E+02,6.166E+02,-1.838E-02,-1.906E+00,2.500E+00
1.81E+02,6.310E+02,-2.069E-02,-1.943E+00,2.500E+00
1.82E+02,6.457E+02,-1.917E-02,-1.993E+00,2.500E+00
1.83E+02,6.607E+02,-2.143E-02,-2.031E+00,2.500E+00
1.84E+02,6.761E+02,-2.267E-02,-2.085E+00,2.500E+00
1.85E+02,6.918E+02,-2.075E-02,-2.131E+00,2.500E+00
1.86E+02,7.079E+02,-2.104E-02,-2.179E+00,2.500E+00
1.87E+02,7.244E+02,-2.174E-02,-2.232E+00,2.500E+00
1.88E+02,7.413E+02,-2.231E-02,-2.279E+00,2.500E+00
1.89E+02,7.586E+02,-2.420E-02,-2.338E+00,2.500E+00
1.90E+02,7.762E+02,-2.478E-02,-2.387E+00,2.500E+00
1.91E+02,7.943E+02,-2.394E-02,-2.441E+00,2.500E+00
1.92E+02,8.128E+02,-2.643E-02,-2.502E+00,2.500E+00
1.93E+02,8.318E+02,-2.741E-02,-2.555E+00,2.500E+00
1.94E+02,8.511E+02,-2.899E-02,-2.612E+00,2.500E+00
1.95E+02,8.710E+02,-2.943E-02,-2.676E+00,2.500E+00
1.96E+02,8.913E+02,-3.043E-02,-2.737E+00,2.500E+00
1.97E+02,9.120E+02,-3.042E-02,-2.793E+00,2.500E+00
1.98E+02,9.333E+02,-2.911E-02,-2.859E+00,2.500E+00
1.99E+02,9.550E+02,-3.255E-02,-2.916E+00,2.500E+00
2.00E+02,9.772E+02,-3.224E-02,-2.991E+00,2.500E+00
2.01E+02,1.000E+03,-3.610E-02,-3.057E+00,2.500E+00
2.02E+02,1.023E+03,-3.416E-02,-3.124E+00,2.500E+00
2.03E+02,1.047E+03,-3.754E-02,-3.196E+00,2.500E+00
2.04E+02,1.072E+03,-3.823E-02,-3.261E+00,2.500E+00
2.05E+02,1.096E+03,-4.096E-02,-3.343E+00,2.500E+00
2.06E+02,1.122E+03,-4.077E-02,-3.417E+00,2.500E+00
2.07E+02,1.148E+03,-4.131E-02,-3.496E+00,2.500E+00
2.08E+02,1.175E+03,-4.521E-02,-3.577E+00,2.500E+00
2.09E+02,1.202E+03,-4.654E-02,-3.655E+00,2.500E+00
2.10E+02,1.230E+03,-4.731E-02,-3.738E+00,2.500E+00
2.11E+02,1.259E+03,-4.985E-02,-3.808E+00,2.500E+00
2.12E+02,1.288E+03,-4.853E-02,-3.899E+00,2.500E+00
2.13E+02,1.318E+03,-5.116E-02,-3.988E+00,2.500E+00
2.14E+02,1.349E+03,-5.729E-02,-4.080E+00,2.500E+00
2.15E+02,1.380E+03,-5.566E-02,-4.174E+00,2.500E+00
2.16E+02,1.413E+03,-6.038E-02,-4.262E+00,2.500E+00
2.17E+02,1.445E+03,-5.989E-02,-4.355E+00,2.500E+00
2.18E+02,1.479E+03,-6.203E-02,-4.449E+00,2.500E+00
2.19E+02,1.514E+03,-6.263E-02,-4.548E+00,2.500E+00
2.20E+02,1.549E+03,-6.691E-02,-4.659E+00,2.500E+00
2.21E+02,1.585E+03,-6.979E-02,-4.759E+00,2.500E+00
2.22E+02,1.622E+03,-7.261E-02,-4.864E+00,2.500E+00
2.23E+02,1.660E+03,-7.297E-02,-4.964E+00,2.500E+00
2.24E+02,1.698E+03,-7.586E-02,-5.079E+00,2.500E+00
2.25E+02,1.738E+03,-7.765E-02,-5.191E+00,2.500E+00
2.26E+02,1.778E+03,-8.179E-02,-5.307E+00,2.500E+00
2.27E+02,1.820E+03,-8.510E-02,-5.433E+00,2.500E+00
2.28E+02,1.862E+03,-8.725E-02,-5.541E+00,2.500E+00
2.29E+02,1.905E+03,-8.940E-02,-5.659E+00,2.500E+00
2.30E+02,1.950E+03,-9.272E-02,-5.788E+00,2.500E+00
