in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
8.60E+01,7.079E+01,-3.112E-03,-2.145E-02,2.500E+00
8.70E+01,7.244E+01,-4.443E-03,-2.205E-02,2.500E+00
8.80E+01,7.413E+01,-4.526E-03,-3.144E-02,2.500E+00
8.90E+01,7.586E+01,-4.805E-03,-2.200E-02,2.500E+00
9.00E+01,7.762E+01,-5.213E-03,-2.064E-02,2.500E+00
9.10E+01,7.943E+01,-3.974E-03,-1.938E-02,2.500E+00
9.20E+01,8.128E+01,-4.561E-03,-1.718E-02,2.500E+00
9.30E+01,8.318E+01,-2.702E-03,-2.368E-02,2.500E+00
9.40E+01,8.511E+01,-3.991E-03,-2.308E-02,2.500E+00
9.50E+01,8.710E+01,-3.825E-03,-2.437E-02,2.500E+00
9.60E+01,8.913E+01,-3.874E-03,-1.583E-02,2.500E+00
9.70E+01,9.120E+01,-4.526E-03,-2.851E-02,2.500E+00
9.80E+01,9.333E+01,-3.994E-03,-2.998E-02,2.500E+00
9.90E+01,9.550E+01,-3.839E-03,-1.910E-02,2.500E+00
1.00E+02,9.772E+01,-2.896E-03,-1.727E-02,2.500E+00
1.01E+02,1.000E+02,-3.122E-03,-2.197E-02,2.500E+00
1.02E+02,1.023E+02,-4.274E-03,-2.579E-02,2.500E+00
1.03E+02,1.047E+02,-3.404E-03,-2.721E-02,2.500E+00
1.04E+02,1.072E+02,-3.987E-03,-2.747E-02,2.500E+00
1.05E+02,1.096E+02,-2.749E-03,-2.849E-02,2.500E+00
1.06E+02,1.122E+02,-4.810E-03,-2.571E-02,2.500E+00
1.07E+02,1.148E+02,-3.550E-03,-2.864E-02,2.500E+00
1.08E+02,1.175E+02,-5.541E-03,-2.904E-02,2.500E+00
1.09E+02,1.202E+02,-2.378E-03,-2.599E-02,2.500E+00
1.10E+02,1.230E+02,-3.295E-03,-3.381E-02,2.500E+00
1.11E+02,1.259E+02,-9.319E-04,-3.369E-02,2.500E+00
1.12E+02,1.288E+02,1.108E-04,-3.461E-02,2.500E+00
1.13E+02,1.318E+02,-2.809E-03,-3.327E-02,2.500E+00
1.14E+02,1.349E+02,-2.348E-03,-3.753E-02,2.500E+00
1.15E+02,1.380E+02,-2.962E-03,-3.763E-02,2.500E+00
1.16E+02,1.413E+02,-4.041E-03,-3.038E-02,2.500E+00
1.17E+02,1.445E+02,-2.530E-03,-3.250E-02,2.500E+00
1.18E+02,1.479E+02,-2.136E-03,-3.769E-02,2.500E+00
