in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
1.60E+02,6.237E+04,-1.608E+00,-2.582E+01,2.500E+00
1.61E+02,6.310E+04,-1.643E+00,-2.607E+01,2.500E+00
1.62E+02,6.383E+04,-1.681E+00,-2.629E+01,2.500E+00
1.63E+02,6.457E+04,-1.723E+00,-2.652E+01,2.500E+00
1.64E+02,6.531E+04,-1.767E+00,-2.677E+01,2.500E+00
1.65E+02,6.607E+04,-1.809E+00,-2.704E+01,2.500E+00
1.66E+02,6.683E+04,-1.848E+00,-2.728E+01,2.500E+00
1.67E+02,6.761E+04,-1.896E+00,-2.749E+01,2.500E+00
1.68E+02,6.839E+04,-1.944E+00,-2.774E+01,2.500E+00
1.69E+02,6.918E+04,-1.994E+00,-2.801E+01,2.500E+00
1.70E+02,6.998E+04,-2.004E+00,-2.824E+01,2.500E+00
1.71E+02,7.079E+04,-2.050E+00,-2.847E+01,2.500E+00
1.72E+02,7.161E+04,-2.103E+00,-2.873E+01,2.500E+00
1.73E+02,7.244E+04,-2.154E+00,-2.897E+01,2.500E+00
1.74E+02,7.328E+04,-2.202E+00,-2.919E+01,2.500E+00
1.75E+02,7.413E+04,-2.261E+00,-2.942E+01,2.500E+00
1.76E+02,7.499E+04,-2.310E+00,-2.968E+01,2.500E+00
1.77E+02,7.586E+04,-2.365E+00,-2.992E+01,2.500E+00
1.78E+02,7.674E+04,-2.420E+00,-3.013E+01,2.500E+00
1.79E+02,7.762E+04,-2.480E+00,-3.037E+01,2.500E+00
1.80E+02,7.852E+04,-2.541E+00,-3.061E+01,2.500E+00
1.81E+02,7.943E+04,-2.600E+00,-3.082E+01,2.500E+00
1.82E+02,8.035E+04,-2.665E+00,-3.102E+01,2.500E+00
1.83E+02,8.128E+04,-2.727E+00,-3.127E+01,2.500E+00
1.84E+02,8.222E+04,-2.786E+00,-3.149E+01,2.500E+00
1.85E+02,8.318E+04,-2.850E+00,-3.167E+01,2.500E+00
1.86E+02,8.414E+04,-2.919E+00,-3.190E+01,2.500E+00
1.87E+02,8.511E+04,-2.985E+00,-3.212E+01,2.500E+00
1.88E+02,8.610E+04,-3.051E+00,-3.228E+01,2.500E+00
1.89E+02,8.710E+04,-3.127E+00,-3.249E+01,2.500E+00
1.90E+02,8.810E+04,-3.195E+00,-3.270E+01,2.500E+00
1.91E+02,8.913E+04,-3.265E+00,-3.286E+01,2.500E+00
1.92E+02,9.016E+04,-3.347E+00,-3.304E+01,2.500E+00
1.93E+02,9.120E+04,-3.419E+00,-3.324E+01,2.500E+00
1.94E+02,9.226E+04,-3.497E+00,-3.338E+01,2.500E+00
1.95E+02,9.333E+04,-3.577E+00,-3.354E+01,2.500E+00
1.96E+02,9.441E+04,-3.653E+00,-3.372E+01,2.500E+00
1.97E+02,9.550E+04,-3.729E+00,-3.385E+01,2.500E+00
1.98E+02,9.661E+04,-3.816E+00,-3.399E+01,2.500E+00
1.99E+02,9.772E+04,-3.896E+00,-3.415E+01,2.500E+00
2.00E+02,9.886E+04,-3.965E+00,-3.426E+01,2.500E+00
2.01E+02,1.000E+05,-4.050E+00,-3.443E+01,2.500E+00
2.02E+02,1.012E+05,-4.137E+00,-3.452E+01,2.500E+00
2.03E+02,1.023E+05,-4.222E+00,-3.461E+01,2.500E+00
2.04E+02,1.035E+05,-4.315E+00,-3.470E+01,2.500E+00
2.05E+02,1.047E+05,-4.406E+00,-3.476E+01,2.500E+00
2.06E+02,1.059E+05,-4.502E+00,-3.486E+01,2.500E+00
2.07E+02,1.072E+05,-4.634E+00,-3.490E+01,2.500E+00
2.08E+02,1.084E+05,-4.729E+00,-3.496E+01,2.500E+00
2.09E+02,1.096E+05,-4.827E+00,-3.500E+01,2.500E+00
