in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
8.00E+01,6.166E+01,-1.794E-01,-6.109E+00,1.000E-01
8.10E+01,6.310E+01,-1.775E-01,-6.264E+00,1.000E-01
8.20E+01,6.457E+01,-1.870E-01,-6.451E+00,1.000E-01
8.30E+01,6.607E+01,-1.766E-01,-6.585E+00,1.000E-01
8.40E+01,6.761E+01,-1.818E-01,-6.710E+00,1.000E-01
8.50E+01,6.918E+01,-1.866E-01,-6.843E+00,1.000E-01
8.60E+01,7.079E+01,-1.964E-01,-7.035E+00,1.000E-01
8.70E+01,7.244E+01,-1.912E-01,-7.203E+00,1.000E-01
8.80E+01,7.413E+01,-2.011E-01,-7.330E+00,1.000E-01
8.90E+01,7.586E+01,-1.977E-01,-7.538E+00,1.000E-01
9.00E+01,7.762E+01,-2.008E-01,-7.687E+00,1.000E-01
9.10E+01,7.943E+01,-2.098E-01,-7.872E+00,1.000E-01
9.20E+01,8.128E+01,-2.128E-01,-8.041E+00,1.000E-01
9.30E+01,8.318E+01,-2.167E-01,-8.257E+00,1.000E-01
9.40E+01,8.511E+01,-2.260E-01,-8.420E+00,1.000E-01
9.50E+01,8.710E+01,-2.185E-01,-8.570E+00,1.000E-01
9.60E+01,8.913E+01,-2.263E-01,-8.784E+00,1.000E-01
9.70E+01,9.120E+01,-2.379E-01,-9.025E+00,1.000E-01
9.80E+01,9.333E+01,-2.404E-01,-9.183E+00,1.000E-01
9.90E+01,9.550E+01,-2.432E-01,-9.406E+00,1.000E-01
1.00E+02,9.772E+01,-2.463E-01,-9.618E+00,1.000E-01
1.01E+02,1.000E+02,-2.539E-01,-9.860E+00,1.000E-01
1.02E+02,1.023E+02,-2.631E-01,-1.007E+01,1.000E-01
1.03E+02,1.047E+02,-2.732E-01,-1.026E+01,1.000E-01
1.04E+02,1.072E+02,-2.754E-01,-1.054E+01,1.000E-01
1.05E+02,1.096E+02,-2.866E-01,-1.077E+01,1.000E-01
1.06E+02,1.122E+02,-2.823E-01,-1.097E+01,1.000E-01
1.07E+02,1.148E+02,-2.907E-01,-1.125E+01,1.000E-01
1.08E+02,1.175E+02,-3.027E-01,-1.148E+01,1.000E-01
1.09E+02,1.202E+02,-3.201E-01,-1.172E+01,1.000E-01
1.10E+02,1.230E+02,-3.248E-01,-1.204E+01,1.000E-01
1.11E+02,1.259E+02,-3.338E-01,-1.233E+01,1.000E-01
1.12E+02,1.288E+02,-3.402E-01,-1.258E+01,1.000E-01
1.13E+02,1.318E+02,-3.480E-01,-1.286E+01,1.000E-01
1.14E+02,1.349E+02,-3.678E-01,-1.317E+01,1.000E-01
1.15E+02,1.380E+02,-3.668E-01,-1.344E+01,1.000E-01
1.16E+02,1.413E+02,-3.866E-01,-1.379E+01,1.000E-01
1.17E+02,1.445E+02,-3.938E-01,-1.405E+01,1.000E-01
1.18E+02,1.479E+02,-4.053E-01,-1.437E+01,1.000E-01
1.19E+02,1.514E+02,-4.203E-01,-1.469E+01,1.000E-01
1.20E+02,1.549E+02,-4.382E-01,-1.504E+01,1.000E-01
1.21E+02,1.585E+02,-4.449E-01,-1.535E+01,1.000E-01
1.22E+02,1.622E+02,-4.577E-01,-1.565E+01,1.000E-01
1.23E+02,1.660E+02,-4.792E-01,-1.604E+01,1.000E-01
1.24E+02,1.698E+02,-4.938E-01,-1.640E+01,1.000E-01
1.25E+02,1.738E+02,-5.118E-01,-1.675E+01,1.000E-01
1.26E+02,1.778E+02,-5.306E-01,-1.710E+01,1.000E-01
1.27E+02,1.820E+02,-5.432E-01,-1.749E+01,1.000E-01
1.28E+02,1.862E+02,-5.606E-01,-1.782E+01,1.000E-01
1.29E+02,1.905E+02,-5.847E-01,-1.824E+01,1.000E-01
1.30E+02,1.950E+02,-5.949E-01,-1.866E+01,1.000E-01
1.31E+02,1.995E+02,-6.289E-01,-1.903E+01,1.000E-01
1.32E+02,2.042E+02,-6.526E-01,-1.943E+01,1.000E-01
1.33E+02,2.089E+02,-6.706E-01,-1.986E+01,1.000E-01
1.34E+02,2.138E+02,-6.872E-01,-2.029E+01,1.000E-01
1.35E+02,2.188E+02,-7.317E-01,-2.070E+01,1.000E-01
1.36E+02,2.239E+02,-7.422E-01,-2.117E+01,1.000E-01
1.37E+02,2.291E+02,-7.614E-01,-2.156E+01,1.000E-01
1.38E+02,2.344E+02,-7.911E-01,-2.199E+01,1.000E-01
1.39E+02,2.399E+02,-8.352E-01,-2.251E+01,1.000E-01
1.40E+02,2.455E+02,-8.474E-01,-2.292E+01,1.000E-01
1.41E+02,2.512E+02,-8.829E-01,-2.336E+01,1.000E-01
1.42E+02,2.570E+02,-9.131E-01,-2.389E+01,1.000E-01
1.43E+02,2.630E+02,-9.490E-01,-2.442E+01,1.000E-01
1.44E+02,2.692E+02,-9.834E-01,-2.492E+01,1.000E-01
1.45E+02,2.754E+02,-1.028E+00,-2.536E+01,1.000E-01
1.46E+02,2.818E+02,-1.064E+00,-2.588E+01,1.000E-01
1.47E+02,2.884E+02,-1.103E+00,-2.645E+01,1.000E-01
1.48E+02,2.951E+02,-1.151E+00,-2.689E+01,1.000E-01
1.49E+02,3.020E+02,-1.184E+00,-2.745E+01,1.000E-01
1.50E+02,3.090E+02,-1.233E+00,-2.809E+01,1.000E-01
1.51E+02,3.162E+02,-1.278E+00,-2.863E+01,1.000E-01
1.52E+02,3.236E+02,-1.321E+00,-2.912E+01,1.000E-01
1.53E+02,3.311E+02,-1.369E+00,-2.971E+01,1.000E-01
1.54E+02,3.388E+02,-1.424E+00,-3.022E+01,1.000E-01
1.55E+02,3.467E+02,-1.484E+00,-3.081E+01,1.000E-01
1.56E+02,3.548E+02,-1.524E+00,-3.136E+01,1.000E-01
1.57E+02,3.631E+02,-1.590E+00,-3.200E+01,1.000E-01
1.58E+02,3.715E+02,-1.638E+00,-3.265E+01,1.000E-01
1.59E+02,3.802E+02,-1.694E+00,-3.317E+01,1.000E-01
1.60E+02,3.890E+02,-1.754E+00,-3.377E+01,1.000E-01
1.61E+02,3.981E+02,-1.818E+00,-3.446E+01,1.000E-01
1.62E+02,4.074E+02,-1.901E+00,-3.496E+01,1.000E-01
1.63E+02,4.169E+02,-1.970E+00,-3.563E+01,1.000E-01
1.64E+02,4.266E+02,-2.041E+00,-3.622E+01,1.000E-01
1.65E+02,4.365E+02,-2.101E+00,-3.695E+01,1.000E-01
1.66E+02,4.467E+02,-2.168E+00,-3.753E+01,1.000E-01
1.67E+02,4.571E+02,-2.234E+00,-3.804E+01,1.000E-01
1.68E+02,4.677E+02,-2.333E+00,-3.882E+01,1.000E-01
1.69E+02,4.786E+02,-2.393E+00,-3.939E+01,1.000E-01
1.70E+02,4.898E+02,-2.474E+00,-4.011E+01,1.000E-01
1.71E+02,5.012E+02,-2.578E+00,-4.066E+01,1.000E-01
1.72E+02,5.129E+02,-2.663E+00,-4.142E+01,1.000E-01
1.73E+02,5.248E+02,-2.755E+00,-4.197E+01,1.000E-01
1.74E+02,5.370E+02,-2.848E+00,-4.269E+01,1.000E-01
1.75E+02,5.495E+02,-2.942E+00,-4.329E+01,1.000E-01
1.76E+02,5.623E+02,-3.036E+00,-4.401E+01,1.000E-01
1.77E+02,5.754E+02,-3.144E+00,-4.461E+01,1.000E-01
1.78E+02,5.888E+02,-3.231E+00,-4.527E+01,1.000E-01
1.79E+02,6.026E+02,-3.336E+00,-4.590E+01,1.000E-01
1.80E+02,6.166E+02,-3.426E+00,-4.656E+01,1.000E-01
1.81E+02,6.310E+02,-3.549E+00,-4.712E+01,1.000E-01
1.82E+02,6.457E+02,-3.663E+00,-4.794E+01,1.000E-01
1.83E+02,6.607E+02,-3.749E+00,-4.855E+01,1.000E-01
1.84E+02,6.761E+02,-3.869E+00,-4.915E+01,1.000E-01
1.85E+02,6.918E+02,-3.993E+00,-4.975E+01,1.000E-01
1.86E+02,7.079E+02,-4.088E+00,-5.045E+01,1.000E-01
1.87E+02,7.244E+02,-4.221E+00,-5.104E+01,1.000E-01
1.88E+02,7.413E+02,-4.358E+00,-5.187E+01,1.000E-01
1.89E+02,7.586E+02,-4.460E+00,-5.250E+01,1.000E-01
1.90E+02,7.762E+02,-4.590E+00,-5.292E+01,1.000E-01
1.91E+02,7.943E+02,-4.703E+00,-5.370E+01,1.000E-01
1.92E+02,8.128E+02,-4.872E+00,-5.435E+01,1.000E-01
1.93E+02,8.318E+02,-4.994E+00,-5.477E+01,1.000E-01
1.94E+02,8.511E+02,-5.134E+00,-5.539E+01,1.000E-01
1.95E+02,8.710E+02,-5.281E+00,-5.604E+01,1.000E-01
1.96E+02,8.913E+02,-5.413E+00,-5.671E+01,1.000E-01
1.97E+02,9.120E+02,-5.513E+00,-5.716E+01,1.000E-01
1.98E+02,9.333E+02,-5.698E+00,-5.778E+01,1.000E-01
1.99E+02,9.550E+02,-5.842E+00,-5.853E+01,1.000E-01
2.00E+02,9.772E+02,-6.000E+00,-5.914E+01,1.000E-01
2.01E+02,1.000E+03,-6.123E+00,-5.958E+01,1.000E-01
2.02E+02,1.023E+03,-6.274E+00,-6.011E+01,1.000E-01
2.03E+02,1.047E+03,-6.417E+00,-6.067E+01,1.000E-01
2.04E+02,1.072E+03,-6.576E+00,-6.123E+01,1.000E-01
2.05E+02,1.096E+03,-6.735E+00,-6.178E+01,1.000E-01
2.06E+02,1.122E+03,-6.899E+00,-6.236E+01,1.000E-01
2.07E+02,1.148E+03,-7.061E+00,-6.288E+01,1.000E-01
2.08E+02,1.175E+03,-7.205E+00,-6.332E+01,1.000E-01
2.09E+02,1.202E+03,-7.364E+00,-6.388E+01,1.000E-01
2.10E+02,1.230E+03,-7.524E+00,-6.435E+01,1.000E-01
2.11E+02,1.259E+03,-7.701E+00,-6.493E+01,1.000E-01
2.12E+02,1.288E+03,-7.859E+00,-6.547E+01,1.000E-01
2.13E+02,1.318E+03,-8.008E+00,-6.604E+01,1.000E-01
2.14E+02,1.349E+03,-8.194E+00,-6.640E+01,1.000E-01
2.15E+02,1.380E+03,-8.368E+00,-6.692E+01,1.000E-01
2.16E+02,1.413E+03,-8.521E+00,-6.733E+01,1.000E-01
2.17E+02,1.445E+03,-8.730E+00,-6.789E+01,1.000E-01
2.18E+02,1.479E+03,-8.887E+00,-6.825E+01,1.000E-01
2.19E+02,1.514E+03,-9.045E+00,-6.866E+01,1.000E-01
2.20E+02,1.549E+03,-9.214E+00,-6.915E+01,1.000E-01
2.21E+02,1.585E+03,-9.386E+00,-6.941E+01,1.000E-01
2.22E+02,1.622E+03,-9.573E+00,-7.001E+01,1.000E-01
2.23E+02,1.660E+03,-9.748E+00,-7.029E+01,1.000E-01
2.24E+02,1.698E+03,-9.918E+00,-7.082E+01,1.000E-01
2.25E+02,1.738E+03,-1.010E+01,-7.112E+01,1.000E-01
2.26E+02,1.778E+03,-1.029E+01,-7.165E+01,1.000E-01
2.27E+02,1.820E+03,-1.048E+01,-7.193E+01,1.000E-01
2.28E+02,1.862E+03,-1.063E+01,-7.216E+01,1.000E-01
2.29E+02,1.905E+03,-1.083E+01,-7.271E+01,1.000E-01
2.30E+02,1.950E+03,-1.100E+01,-7.309E+01,1.000E-01
2.31E+02,1.995E+03,-1.119E+01,-7.343E+01,1.000E-01
2.32E+02,2.042E+03,-1.138E+01,-7.386E+01,1.000E-01
2.33E+02,2.089E+03,-1.156E+01,-7.404E+01,1.000E-01
2.34E+02,2.138E+03,-1.175E+01,-7.437E+01,1.000E-01
2.35E+02,2.188E+03,-1.193E+01,-7.467E+01,1.000E-01
2.36E+02,2.239E+03,-1.213E+01,-7.503E+01,1.000E-01
2.37E+02,2.291E+03,-1.231E+01,-7.541E+01,1.000E-01
2.38E+02,2.344E+03,-1.249E+01,-7.571E+01,1.000E-01
2.39E+02,2.399E+03,-1.270E+01,-7.606E+01,1.000E-01
2.40E+02,2.455E+03,-1.289E+01,-7.644E+01,1.000E-01
2.41E+02,2.512E+03,-1.307E+01,-7.658E+01,1.000E-01
2.42E+02,2.570E+03,-1.326E+01,-7.684E+01,1.000E-01
2.43E+02,2.630E+03,-1.347E+01,-7.701E+01,1.000E-01
2.44E+02,2.692E+03,-1.363E+01,-7.739E+01,1.000E-01
2.45E+02,2.754E+03,-1.384E+01,-7.769E+01,1.000E-01
2.46E+02,2.818E+03,-1.402E+01,-7.784E+01,1.000E-01
2.47E+02,2.884E+03,-1.418E+01,-7.834E+01,1.000E-01
2.48E+02,2.951E+03,-1.441E+01,-7.853E+01,1.000E-01
2.49E+02,3.020E+03,-1.461E+01,-7.874E+01,1.000E-01
2.50E+02,3.090E+03,-1.476E+01,-7.906E+01,1.000E-01
2.51E+02,3.162E+03,-1.500E+01,-7.922E+01,1.000E-01
2.52E+02,3.236E+03,-1.517E+01,-7.953E+01,1.000E-01
2.53E+02,3.311E+03,-1.536E+01,-7.955E+01,1.000E-01
2.54E+02,3.388E+03,-1.554E+01,-7.978E+01,1.000E-01
2.55E+02,3.467E+03,-1.574E+01,-7.989E+01,1.000E-01
2.56E+02,3.548E+03,-1.593E+01,-8.029E+01,1.000E-01
2.57E+02,3.631E+03,-1.616E+01,-8.030E+01,1.000E-01
2.58E+02,3.715E+03,-1.634E+01,-8.085E+01,1.000E-01
2.59E+02,3.802E+03,-1.651E+01,-8.091E+01,1.000E-01
2.60E+02,3.890E+03,-1.670E+01,-8.119E+01,1.000E-01
2.61E+02,3.981E+03,-1.689E+01,-8.145E+01,1.000E-01
2.62E+02,4.074E+03,-1.709E+01,-8.142E+01,1.000E-01
2.63E+02,4.169E+03,-1.731E+01,-8.159E+01,1.000E-01
2.64E+02,4.266E+03,-1.746E+01,-8.186E+01,1.000E-01
2.65E+02,4.365E+03,-1.766E+01,-8.183E+01,1.000E-01
2.66E+02,4.467E+03,-1.784E+01,-8.203E+01,1.000E-01
2.67E+02,4.571E+03,-1.811E+01,-8.231E+01,1.000E-01
2.68E+02,4.677E+03,-1.830E+01,-8.234E+01,1.000E-01
2.69E+02,4.786E+03,-1.850E+01,-8.273E+01,1.000E-01
2.70E+02,4.898E+03,-1.872E+01,-8.296E+01,1.000E-01
2.71E+02,5.012E+03,-1.884E+01,-8.299E+01,1.000E-01
2.72E+02,5.129E+03,-1.907E+01,-8.308E+01,1.000E-01
2.73E+02,5.248E+03,-1.923E+01,-8.309E+01,1.000E-01
2.74E+02,5.370E+03,-1.942E+01,-8.317E+01,1.000E-01
2.75E+02,5.495E+03,-1.964E+01,-8.358E+01,1.000E-01
2.76E+02,5.623E+03,-1.988E+01,-8.387E+01,1.000E-01
2.77E+02,5.754E+03,-2.002E+01,-8.355E+01,1.000E-01
2.78E+02,5.888E+03,-2.025E+01,-8.397E+01,1.000E-01
2.79E+02,6.026E+03,-2.040E+01,-8.391E+01,1.000E-01
2.80E+02,6.166E+03,-2.061E+01,-8.405E+01,1.000E-01
2.81E+02,6.310E+03,-2.083E+01,-8.433E+01,1.000E-01
2.82E+02,6.457E+03,-2.099E+01,-8.439E+01,1.000E-01
2.83E+02,6.607E+03,-2.123E+01,-8.455E+01,1.000E-01
2.84E+02,6.761E+03,-2.140E+01,-8.441E+01,1.000E-01
2.85E+02,6.918E+03,-2.159E+01,-8.443E+01,1.000E-01
2.86E+02,7.079E+03,-2.179E+01,-8.452E+01,1.000E-01
2.87E+02,7.244E+03,-2.198E+01,-8.513E+01,1.000E-01
2.88E+02,7.413E+03,-2.223E+01,-8.522E+01,1.000E-01
2.89E+02,7.586E+03,-2.241E+01,-8.518E+01,1.000E-01
2.90E+02,7.762E+03,-2.256E+01,-8.519E+01,1.000E-01
2.91E+02,7.943E+03,-2.278E+01,-8.543E+01,1.000E-01
2.92E+02,8.128E+03,-2.301E+01,-8.575E+01,1.000E-01
2.93E+02,8.318E+03,-2.321E+01,-8.572E+01,1.000E-01
2.94E+02,8.511E+03,-2.337E+01,-8.553E+01,1.000E-01
2.95E+02,8.710E+03,-2.356E+01,-8.566E+01,1.000E-01
2.96E+02,8.913E+03,-2.370E+01,-8.580E+01,1.000E-01
2.97E+02,9.120E+03,-2.392E+01,-8.598E+01,1.000E-01
2.98E+02,9.333E+03,-2.410E+01,-8.621E+01,1.000E-01
2.99E+02,9.550E+03,-2.441E+01,-8.603E+01,1.000E-01
3.00E+02,9.772E+03,-2.463E+01,-8.630E+01,1.000E-01
3.01E+02,1.000E+04,-2.477E+01,-8.636E+01,1.000E-01
3.02E+02,1.023E+04,-2.502E+01,-8.623E+01,1.000E-01
3.03E+02,1.047E+04,-2.516E+01,-8.638E+01,1.000E-01
3.04E+02,1.072E+04,-2.542E+01,-8.647E+01,1.000E-01
3.05E+02,1.096E+04,-2.555E+01,-8.675E+01,1.000E-01
3.06E+02,1.122E+04,-2.576E+01,-8.661E+01,1.000E-01
3.07E+02,1.148E+04,-2.594E+01,-8.681E+01,1.000E-01
3.08E+02,1.175E+04,-2.618E+01,-8.684E+01,1.000E-01
3.09E+02,1.202E+04,-2.635E+01,-8.663E+01,1.000E-01
3.10E+02,1.230E+04,-2.647E+01,-8.714E+01,1.000E-01
3.11E+02,1.259E+04,-2.676E+01,-8.720E+01,1.000E-01
3.12E+02,1.288E+04,-2.696E+01,-8.708E+01,1.000E-01
3.13E+02,1.318E+04,-2.710E+01,-8.716E+01,1.000E-01
3.14E+02,1.349E+04,-2.731E+01,-8.730E+01,1.000E-01
3.15E+02,1.380E+04,-2.760E+01,-8.727E+01,1.000E-01
3.16E+02,1.413E+04,-2.778E+01,-8.739E+01,1.000E-01
3.17E+02,1.445E+04,-2.790E+01,-8.769E+01,1.000E-01
3.18E+02,1.479E+04,-2.822E+01,-8.770E+01,1.000E-01
3.19E+02,1.514E+04,-2.833E+01,-8.771E+01,1.000E-01
3.20E+02,1.549E+04,-2.857E+01,-8.769E+01,1.000E-01
3.21E+02,1.585E+04,-2.881E+01,-8.765E+01,1.000E-01
3.22E+02,1.622E+04,-2.894E+01,-8.770E+01,1.000E-01
3.23E+02,1.660E+04,-2.918E+01,-8.762E+01,1.000E-01
3.24E+02,1.698E+04,-2.931E+01,-8.796E+01,1.000E-01
3.25E+02,1.738E+04,-2.950E+01,-8.799E+01,1.000E-01
3.26E+02,1.778E+04,-2.982E+01,-8.774E+01,1.000E-01
3.27E+02,1.820E+04,-2.987E+01,-8.783E+01,1.000E-01
3.28E+02,1.862E+04,-3.018E+01,-8.820E+01,1.000E-01
3.29E+02,1.905E+04,-3.030E+01,-8.796E+01,1.000E-01
3.30E+02,1.950E+04,-3.053E+01,-8.831E+01,1.000E-01
3.31E+02,1.995E+04,-3.075E+01,-8.809E+01,1.000E-01
3.32E+02,2.042E+04,-3.091E+01,-8.824E+01,1.000E-01
3.33E+02,2.089E+04,-3.118E+01,-8.789E+01,1.000E-01
3.34E+02,2.138E+04,-3.133E+01,-8.841E+01,1.000E-01
3.35E+02,2.188E+04,-3.157E+01,-8.880E+01,1.000E-01
3.36E+02,2.239E+04,-3.175E+01,-8.860E+01,1.000E-01
3.37E+02,2.291E+04,-3.197E+01,-8.830E+01,1.000E-01
3.38E+02,2.344E+04,-3.218E+01,-8.866E+01,1.000E-01
3.39E+02,2.399E+04,-3.233E+01,-8.873E+01,1.000E-01
3.40E+02,2.455E+04,-3.252E+01,-8.868E+01,1.000E-01
3.41E+02,2.512E+04,-3.231E+01,-8.834E+01,1.000E-01
3.42E+02,2.570E+04,-3.252E+01,-8.830E+01,1.000E-01
3.43E+02,2.630E+04,-3.296E+01,-8.791E+01,1.000E-01
3.44E+02,2.692E+04,-3.307E+01,-8.832E+01,1.000E-01
3.45E+02,2.754E+04,-3.331E+01,-8.917E+01,1.000E-01
3.46E+02,2.818E+04,-3.367E+01,-8.839E+01,1.000E-01
3.47E+02,2.884E+04,-3.360E+01,-8.831E+01,1.000E-01
3.48E+02,2.951E+04,-3.408E+01,-8.941E+01,1.000E-01
3.49E+02,3.020E+04,-3.400E+01,-8.812E+01,1.000E-01
3.50E+02,3.090E+04,-3.429E+01,-8.836E+01,1.000E-01
3.51E+02,3.162E+04,-3.441E+01,-8.816E+01,1.000E-01
3.52E+02,3.236E+04,-3.500E+01,-8.872E+01,1.000E-01
3.53E+02,3.311E+04,-3.461E+01,-8.897E+01,1.000E-01
3.54E+02,3.388E+04,-3.508E+01,-8.877E+01,1.000E-01
3.55E+02,3.467E+04,-3.545E+01,-8.832E+01,1.000E-01
3.56E+02,3.548E+04,-3.560E+01,-8.816E+01,1.000E-01
3.57E+02,3.631E+04,-3.587E+01,-8.858E+01,1.000E-01
3.58E+02,3.715E+04,-3.620E+01,-8.908E+01,1.000E-01
3.59E+02,3.802E+04,-3.617E+01,-8.926E+01,1.000E-01
3.60E+02,3.890E+04,-3.649E+01,-8.885E+01,1.000E-01
3.61E+02,3.981E+04,-3.697E+01,-8.816E+01,1.000E-01
3.62E+02,4.074E+04,-3.683E+01,-8.842E+01,1.000E-01
3.63E+02,4.169E+04,-3.722E+01,-8.879E+01,1.000E-01
3.64E+02,4.266E+04,-3.748E+01,-8.881E+01,1.000E-01
3.65E+02,4.365E+04,-3.753E+01,-8.848E+01,1.000E-01
3.66E+02,4.467E+04,-3.794E+01,-8.779E+01,1.000E-01
3.67E+02,4.571E+04,-3.802E+01,-8.827E+01,1.000E-01
3.68E+02,4.677E+04,-3.845E+01,-8.828E+01,1.000E-01
3.69E+02,4.786E+04,-3.841E+01,-8.746E+01,1.000E-01
3.70E+02,4.898E+04,-3.853E+01,-8.834E+01,1.000E-01
3.71E+02,5.012E+04,-3.877E+01,-8.821E+01,1.000E-01
3.72E+02,5.129E+04,-3.871E+01,-8.794E+01,1.000E-01
3.73E+02,5.248E+04,-3.950E+01,-8.755E+01,1.000E-01
3.74E+02,5.370E+04,-3.935E+01,-8.799E+01,1.000E-01
3.75E+02,5.495E+04,-3.987E+01,-8.812E+01,1.000E-01
3.76E+02,5.623E+04,-3.983E+01,-8.818E+01,1.000E-01
