in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
6.70E+01,4.571E+01,-1.438E-01,-4.566E+00,1.000E-01
6.80E+01,4.677E+01,-1.512E-01,-4.633E+00,1.000E-01
6.90E+01,4.786E+01,-1.589E-01,-4.742E+00,1.000E-01
7.00E+01,4.898E+01,-1.564E-01,-4.868E+00,1.000E-01
7.10E+01,5.012E+01,-1.576E-01,-5.012E+00,1.000E-01
7.20E+01,5.129E+01,-1.569E-01,-5.102E+00,1.000E-01
7.30E+01,5.248E+01,-1.576E-01,-5.201E+00,1.000E-01
7.40E+01,5.370E+01,-1.583E-01,-5.315E+00,1.000E-01
7.50E+01,5.495E+01,-1.654E-01,-5.425E+00,1.000E-01
7.60E+01,5.623E+01,-1.629E-01,-5.589E+00,1.000E-01
7.70E+01,5.754E+01,-1.677E-01,-5.684E+00,1.000E-01
7.80E+01,5.888E+01,-1.660E-01,-5.828E+00,1.000E-01
7.90E+01,6.026E+01,-1.716E-01,-5.998E+00,1.000E-01
8.00E+01,6.166E+01,-1.710E-01,-6.120E+00,1.000E-01
8.10E+01,6.310E+01,-1.754E-01,-6.191E+00,1.000E-01
8.20E+01,6.457E+01,-1.809E-01,-6.414E+00,1.000E-01
8.30E+01,6.607E+01,-1.764E-01,-6.522E+00,1.000E-01
8.40E+01,6.761E+01,-1.823E-01,-6.655E+00,1.000E-01
8.50E+01,6.918E+01,-1.880E-01,-6.881E+00,1.000E-01
8.60E+01,7.079E+01,-1.884E-01,-7.024E+00,1.000E-01
8.70E+01,7.244E+01,-1.905E-01,-7.163E+00,1.000E-01
8.80E+01,7.413E+01,-1.911E-01,-7.324E+00,1.000E-01
8.90E+01,7.586E+01,-1.986E-01,-7.533E+00,1.000E-01
9.00E+01,7.762E+01,-2.029E-01,-7.686E+00,1.000E-01
9.10E+01,7.943E+01,-2.089E-01,-7.846E+00,1.000E-01
9.20E+01,8.128E+01,-2.133E-01,-8.027E+00,1.000E-01
9.30E+01,8.318E+01,-2.145E-01,-8.169E+00,1.000E-01
9.40E+01,8.511E+01,-2.156E-01,-8.373E+00,1.000E-01
9.50E+01,8.710E+01,-2.239E-01,-8.554E+00,1.000E-01
9.60E+01,8.913E+01,-2.283E-01,-8.722E+00,1.000E-01
9.70E+01,9.120E+01,-2.356E-01,-8.978E+00,1.000E-01
9.80E+01,9.333E+01,-2.341E-01,-9.198E+00,1.000E-01
9.90E+01,9.550E+01,-2.438E-01,-9.342E+00,1.000E-01
1.00E+02,9.772E+01,-2.492E-01,-9.592E+00,1.000E-01
1.01E+02,1.000E+02,-2.543E-01,-9.804E+00,1.000E-01
1.02E+02,1.023E+02,-2.648E-01,-1.001E+01,1.000E-01
1.03E+02,1.047E+02,-2.671E-01,-1.023E+01,1.000E-01
1.04E+02,1.072E+02,-2.690E-01,-1.049E+01,1.000E-01
1.05E+02,1.096E+02,-2.806E-01,-1.072E+01,1.000E-01
1.06E+02,1.122E+02,-2.881E-01,-1.096E+01,1.000E-01
1.07E+02,1.148E+02,-2.908E-01,-1.122E+01,1.000E-01
1.08E+02,1.175E+02,-3.027E-01,-1.147E+01,1.000E-01
1.09E+02,1.202E+02,-3.133E-01,-1.177E+01,1.000E-01
1.10E+02,1.230E+02,-3.211E-01,-1.198E+01,1.000E-01
1.11E+02,1.259E+02,-3.293E-01,-1.227E+01,1.000E-01
1.12E+02,1.288E+02,-3.375E-01,-1.251E+01,1.000E-01
1.13E+02,1.318E+02,-3.463E-01,-1.283E+01,1.000E-01
1.14E+02,1.349E+02,-3.604E-01,-1.308E+01,1.000E-01
1.15E+02,1.380E+02,-3.692E-01,-1.339E+01,1.000E-01
1.16E+02,1.413E+02,-3.813E-01,-1.368E+01,1.000E-01
1.17E+02,1.445E+02,-3.990E-01,-1.402E+01,1.000E-01
1.18E+02,1.479E+02,-4.070E-01,-1.427E+01,1.000E-01
1.19E+02,1.514E+02,-4.171E-01,-1.465E+01,1.000E-01
1.20E+02,1.549E+02,-4.249E-01,-1.498E+01,1.000E-01
1.21E+02,1.585E+02,-4.388E-01,-1.526E+01,1.000E-01
1.22E+02,1.622E+02,-4.589E-01,-1.561E+01,1.000E-01
1.23E+02,1.660E+02,-4.711E-01,-1.595E+01,1.000E-01
1.24E+02,1.698E+02,-4.878E-01,-1.632E+01,1.000E-01
1.25E+02,1.738E+02,-5.051E-01,-1.668E+01,1.000E-01
1.26E+02,1.778E+02,-5.207E-01,-1.704E+01,1.000E-01
1.27E+02,1.820E+02,-5.425E-01,-1.739E+01,1.000E-01
1.28E+02,1.862E+02,-5.596E-01,-1.777E+01,1.000E-01
1.29E+02,1.905E+02,-5.718E-01,-1.812E+01,1.000E-01
1.30E+02,1.950E+02,-5.949E-01,-1.859E+01,1.000E-01
1.31E+02,1.995E+02,-6.182E-01,-1.898E+01,1.000E-01
1.32E+02,2.042E+02,-6.480E-01,-1.936E+01,1.000E-01
1.33E+02,2.089E+02,-6.592E-01,-1.976E+01,1.000E-01
1.34E+02,2.138E+02,-6.887E-01,-2.020E+01,1.000E-01
1.35E+02,2.188E+02,-7.157E-01,-2.060E+01,1.000E-01
1.36E+02,2.239E+02,-7.344E-01,-2.109E+01,1.000E-01
1.37E+02,2.291E+02,-7.588E-01,-2.147E+01,1.000E-01
1.38E+02,2.344E+02,-8.026E-01,-2.195E+01,1.000E-01
1.39E+02,2.399E+02,-8.249E-01,-2.247E+01,1.000E-01
1.40E+02,2.455E+02,-8.576E-01,-2.289E+01,1.000E-01
1.41E+02,2.512E+02,-8.791E-01,-2.340E+01,1.000E-01
1.42E+02,2.570E+02,-9.224E-01,-2.381E+01,1.000E-01
1.43E+02,2.630E+02,-9.428E-01,-2.432E+01,1.000E-01
1.44E+02,2.692E+02,-9.827E-01,-2.483E+01,1.000E-01
1.45E+02,2.754E+02,-1.020E+00,-2.532E+01,1.000E-01
1.46E+02,2.818E+02,-1.070E+00,-2.580E+01,1.000E-01
1.47E+02,2.884E+02,-1.096E+00,-2.636E+01,1.000E-01
1.48E+02,2.951E+02,-1.137E+00,-2.694E+01,1.000E-01
1.49E+02,3.020E+02,-1.176E+00,-2.740E+01,1.000E-01
1.50E+02,3.090E+02,-1.223E+00,-2.793E+01,1.000E-01
1.51E+02,3.162E+02,-1.269E+00,-2.850E+01,1.000E-01
1.52E+02,3.236E+02,-1.319E+00,-2.911E+01,1.000E-01
1.53E+02,3.311E+02,-1.366E+00,-2.958E+01,1.000E-01
1.54E+02,3.388E+02,-1.409E+00,-3.022E+01,1.000E-01
1.55E+02,3.467E+02,-1.469E+00,-3.070E+01,1.000E-01
1.56E+02,3.548E+02,-1.532E+00,-3.127E+01,1.000E-01
1.57E+02,3.631E+02,-1.579E+00,-3.190E+01,1.000E-01
1.58E+02,3.715E+02,-1.629E+00,-3.243E+01,1.000E-01
1.59E+02,3.802E+02,-1.689E+00,-3.312E+01,1.000E-01
1.60E+02,3.890E+02,-1.758E+00,-3.370E+01,1.000E-01
1.61E+02,3.981E+02,-1.821E+00,-3.435E+01,1.000E-01
1.62E+02,4.074E+02,-1.880E+00,-3.486E+01,1.000E-01
1.63E+02,4.169E+02,-1.940E+00,-3.551E+01,1.000E-01
1.64E+02,4.266E+02,-2.011E+00,-3.616E+01,1.000E-01
1.65E+02,4.365E+02,-2.069E+00,-3.674E+01,1.000E-01
1.66E+02,4.467E+02,-2.164E+00,-3.743E+01,1.000E-01
1.67E+02,4.571E+02,-2.220E+00,-3.800E+01,1.000E-01
1.68E+02,4.677E+02,-2.320E+00,-3.873E+01,1.000E-01
1.69E+02,4.786E+02,-2.416E+00,-3.941E+01,1.000E-01
1.70E+02,4.898E+02,-2.483E+00,-3.995E+01,1.000E-01
1.71E+02,5.012E+02,-2.560E+00,-4.059E+01,1.000E-01
1.72E+02,5.129E+02,-2.637E+00,-4.132E+01,1.000E-01
1.73E+02,5.248E+02,-2.730E+00,-4.185E+01,1.000E-01
1.74E+02,5.370E+02,-2.812E+00,-4.256E+01,1.000E-01
1.75E+02,5.495E+02,-2.913E+00,-4.323E+01,1.000E-01
1.76E+02,5.623E+02,-3.013E+00,-4.392E+01,1.000E-01
1.77E+02,5.754E+02,-3.104E+00,-4.448E+01,1.000E-01
1.78E+02,5.888E+02,-3.216E+00,-4.519E+01,1.000E-01
1.79E+02,6.026E+02,-3.296E+00,-4.582E+01,1.000E-01
1.80E+02,6.166E+02,-3.421E+00,-4.649E+01,1.000E-01
1.81E+02,6.310E+02,-3.534E+00,-4.702E+01,1.000E-01
1.82E+02,6.457E+02,-3.648E+00,-4.773E+01,1.000E-01
1.83E+02,6.607E+02,-3.735E+00,-4.843E+01,1.000E-01
1.84E+02,6.761E+02,-3.834E+00,-4.911E+01,1.000E-01
1.85E+02,6.918E+02,-3.942E+00,-4.963E+01,1.000E-01
1.86E+02,7.079E+02,-4.081E+00,-5.030E+01,1.000E-01
1.87E+02,7.244E+02,-4.195E+00,-5.096E+01,1.000E-01
1.88E+02,7.413E+02,-4.329E+00,-5.174E+01,1.000E-01
1.89E+02,7.586E+02,-4.423E+00,-5.231E+01,1.000E-01
1.90E+02,7.762E+02,-4.580E+00,-5.296E+01,1.000E-01
1.91E+02,7.943E+02,-4.691E+00,-5.355E+01,1.000E-01
1.92E+02,8.128E+02,-4.837E+00,-5.405E+01,1.000E-01
1.93E+02,8.318E+02,-4.973E+00,-5.463E+01,1.000E-01
1.94E+02,8.511E+02,-5.099E+00,-5.537E+01,1.000E-01
1.95E+02,8.710E+02,-5.226E+00,-5.610E+01,1.000E-01
1.96E+02,8.913E+02,-5.363E+00,-5.658E+01,1.000E-01
1.97E+02,9.120E+02,-5.512E+00,-5.725E+01,1.000E-01
1.98E+02,9.333E+02,-5.657E+00,-5.774E+01,1.000E-01
1.99E+02,9.550E+02,-5.786E+00,-5.829E+01,1.000E-01
2.00E+02,9.772E+02,-5.933E+00,-5.894E+01,1.000E-01
2.01E+02,1.000E+03,-6.100E+00,-5.955E+01,1.000E-01
2.02E+02,1.023E+03,-6.239E+00,-6.016E+01,1.000E-01
2.03E+02,1.047E+03,-6.392E+00,-6.050E+01,1.000E-01
2.04E+02,1.072E+03,-6.563E+00,-6.121E+01,1.000E-01
2.05E+02,1.096E+03,-6.712E+00,-6.184E+01,1.000E-01
2.06E+02,1.122E+03,-6.865E+00,-6.220E+01,1.000E-01
2.07E+02,1.148E+03,-7.024E+00,-6.276E+01,1.000E-01
2.08E+02,1.175E+03,-7.170E+00,-6.335E+01,1.000E-01
2.09E+02,1.202E+03,-7.331E+00,-6.380E+01,1.000E-01
2.10E+02,1.230E+03,-7.492E+00,-6.434E+01,1.000E-01
2.11E+02,1.259E+03,-7.662E+00,-6.491E+01,1.000E-01
2.12E+02,1.288E+03,-7.818E+00,-6.531E+01,1.000E-01
2.13E+02,1.318E+03,-7.995E+00,-6.585E+01,1.000E-01
2.14E+02,1.349E+03,-8.168E+00,-6.630E+01,1.000E-01
2.15E+02,1.380E+03,-8.320E+00,-6.675E+01,1.000E-01
2.16E+02,1.413E+03,-8.503E+00,-6.725E+01,1.000E-01
2.17E+02,1.445E+03,-8.665E+00,-6.773E+01,1.000E-01
2.18E+02,1.479E+03,-8.829E+00,-6.815E+01,1.000E-01
2.19E+02,1.514E+03,-9.009E+00,-6.855E+01,1.000E-01
2.20E+02,1.549E+03,-9.183E+00,-6.900E+01,1.000E-01
2.21E+02,1.585E+03,-9.360E+00,-6.939E+01,1.000E-01
2.22E+02,1.622E+03,-9.555E+00,-6.995E+01,1.000E-01
2.23E+02,1.660E+03,-9.722E+00,-7.028E+01,1.000E-01
2.24E+02,1.698E+03,-9.893E+00,-7.061E+01,1.000E-01
2.25E+02,1.738E+03,-1.008E+01,-7.109E+01,1.000E-01
2.26E+02,1.778E+03,-1.025E+01,-7.152E+01,1.000E-01
2.27E+02,1.820E+03,-1.042E+01,-7.190E+01,1.000E-01
2.28E+02,1.862E+03,-1.062E+01,-7.222E+01,1.000E-01
2.29E+02,1.905E+03,-1.078E+01,-7.262E+01,1.000E-01
2.30E+02,1.950E+03,-1.098E+01,-7.306E+01,1.000E-01
2.31E+02,1.995E+03,-1.117E+01,-7.329E+01,1.000E-01
2.32E+02,2.042E+03,-1.137E+01,-7.378E+01,1.000E-01
2.33E+02,2.089E+03,-1.152E+01,-7.402E+01,1.000E-01
2.34E+02,2.138E+03,-1.171E+01,-7.417E+01,1.000E-01
2.35E+02,2.188E+03,-1.189E+01,-7.468E+01,1.000E-01
2.36E+02,2.239E+03,-1.211E+01,-7.504E+01,1.000E-01
2.37E+02,2.291E+03,-1.226E+01,-7.539E+01,1.000E-01
2.38E+02,2.344E+03,-1.245E+01,-7.549E+01,1.000E-01
2.39E+02,2.399E+03,-1.265E+01,-7.601E+01,1.000E-01
2.40E+02,2.455E+03,-1.286E+01,-7.620E+01,1.000E-01
2.41E+02,2.512E+03,-1.302E+01,-7.662E+01,1.000E-01
2.42E+02,2.570E+03,-1.322E+01,-7.673E+01,1.000E-01
2.43E+02,2.630E+03,-1.340E+01,-7.718E+01,1.000E-01
2.44E+02,2.692E+03,-1.361E+01,-7.746E+01,1.000E-01
2.45E+02,2.754E+03,-1.379E+01,-7.771E+01,1.000E-01
2.46E+02,2.818E+03,-1.399E+01,-7.783E+01,1.000E-01
2.47E+02,2.884E+03,-1.415E+01,-7.830E+01,1.000E-01
2.48E+02,2.951E+03,-1.438E+01,-7.841E+01,1.000E-01
2.49E+02,3.020E+03,-1.457E+01,-7.860E+01,1.000E-01
2.50E+02,3.090E+03,-1.476E+01,-7.897E+01,1.000E-01
2.51E+02,3.162E+03,-1.495E+01,-7.915E+01,1.000E-01
2.52E+02,3.236E+03,-1.513E+01,-7.956E+01,1.000E-01
2.53E+02,3.311E+03,-1.531E+01,-7.953E+01,1.000E-01
2.54E+02,3.388E+03,-1.551E+01,-7.964E+01,1.000E-01
2.55E+02,3.467E+03,-1.571E+01,-8.022E+01,1.000E-01
2.56E+02,3.548E+03,-1.591E+01,-8.021E+01,1.000E-01
2.57E+02,3.631E+03,-1.609E+01,-8.066E+01,1.000E-01
2.58E+02,3.715E+03,-1.628E+01,-8.084E+01,1.000E-01
2.59E+02,3.802E+03,-1.648E+01,-8.085E+01,1.000E-01
2.60E+02,3.890E+03,-1.670E+01,-8.092E+01,1.000E-01
2.61E+02,3.981E+03,-1.687E+01,-8.111E+01,1.000E-01
2.62E+02,4.074E+03,-1.705E+01,-8.160E+01,1.000E-01
2.63E+02,4.169E+03,-1.727E+01,-8.156E+01,1.000E-01
2.64E+02,4.266E+03,-1.745E+01,-8.168E+01,1.000E-01
2.65E+02,4.365E+03,-1.767E+01,-8.198E+01,1.000E-01
2.66E+02,4.467E+03,-1.783E+01,-8.182E+01,1.000E-01
2.67E+02,4.571E+03,-1.802E+01,-8.235E+01,1.000E-01
2.68E+02,4.677E+03,-1.823E+01,-8.248E+01,1.000E-01
2.69E+02,4.786E+03,-1.848E+01,-8.266E+01,1.000E-01
2.70E+02,4.898E+03,-1.867E+01,-8.288E+01,1.000E-01
2.71E+02,5.012E+03,-1.882E+01,-8.270E+01,1.000E-01
2.72E+02,5.129E+03,-1.905E+01,-8.305E+01,1.000E-01
2.73E+02,5.248E+03,-1.919E+01,-8.299E+01,1.000E-01
2.74E+02,5.370E+03,-1.942E+01,-8.325E+01,1.000E-01
2.75E+02,5.495E+03,-1.962E+01,-8.355E+01,1.000E-01
2.76E+02,5.623E+03,-1.976E+01,-8.353E+01,1.000E-01
2.77E+02,5.754E+03,-2.002E+01,-8.374E+01,1.000E-01
2.78E+02,5.888E+03,-2.019E+01,-8.382E+01,1.000E-01
2.79E+02,6.026E+03,-2.036E+01,-8.380E+01,1.000E-01
2.80E+02,6.166E+03,-2.057E+01,-8.409E+01,1.000E-01
2.81E+02,6.310E+03,-2.075E+01,-8.431E+01,1.000E-01
2.82E+02,6.457E+03,-2.101E+01,-8.456E+01,1.000E-01
2.83E+02,6.607E+03,-2.122E+01,-8.466E+01,1.000E-01
2.84E+02,6.761E+03,-2.137E+01,-8.483E+01,1.000E-01
2.85E+02,6.918E+03,-2.155E+01,-8.470E+01,1.000E-01
2.86E+02,7.079E+03,-2.178E+01,-8.484E+01,1.000E-01
2.87E+02,7.244E+03,-2.202E+01,-8.499E+01,1.000E-01
2.88E+02,7.413E+03,-2.212E+01,-8.513E+01,1.000E-01
2.89E+02,7.586E+03,-2.237E+01,-8.523E+01,1.000E-01
2.90E+02,7.762E+03,-2.256E+01,-8.538E+01,1.000E-01
2.91E+02,7.943E+03,-2.271E+01,-8.532E+01,1.000E-01
2.92E+02,8.128E+03,-2.299E+01,-8.565E+01,1.000E-01
2.93E+02,8.318E+03,-2.316E+01,-8.572E+01,1.000E-01
2.94E+02,8.511E+03,-2.336E+01,-8.577E+01,1.000E-01
2.95E+02,8.710E+03,-2.348E+01,-8.548E+01,1.000E-01
2.96E+02,8.913E+03,-2.371E+01,-8.565E+01,1.000E-01
2.97E+02,9.120E+03,-2.395E+01,-8.595E+01,1.000E-01
2.98E+02,9.333E+03,-2.416E+01,-8.603E+01,1.000E-01
2.99E+02,9.550E+03,-2.440E+01,-8.622E+01,1.000E-01
3.00E+02,9.772E+03,-2.463E+01,-8.632E+01,1.000E-01
3.01E+02,1.000E+04,-2.472E+01,-8.644E+01,1.000E-01
3.02E+02,1.023E+04,-2.490E+01,-8.645E+01,1.000E-01
3.03E+02,1.047E+04,-2.510E+01,-8.631E+01,1.000E-01
3.04E+02,1.072E+04,-2.537E+01,-8.656E+01,1.000E-01
3.05E+02,1.096E+04,-2.550E+01,-8.670E+01,1.000E-01
3.06E+02,1.122E+04,-2.569E+01,-8.670E+01,1.000E-01
3.07E+02,1.148E+04,-2.591E+01,-8.699E+01,1.000E-01
3.08E+02,1.175E+04,-2.613E+01,-8.699E+01,1.000E-01
3.09E+02,1.202E+04,-2.629E+01,-8.734E+01,1.000E-01
3.10E+02,1.230E+04,-2.642E+01,-8.707E+01,1.000E-01
3.11E+02,1.259E+04,-2.675E+01,-8.704E+01,1.000E-01
3.12E+02,1.288E+04,-2.695E+01,-8.726E+01,1.000E-01
3.13E+02,1.318E+04,-2.710E+01,-8.719E+01,1.000E-01
3.14E+02,1.349E+04,-2.731E+01,-8.727E+01,1.000E-01
3.15E+02,1.380E+04,-2.759E+01,-8.764E+01,1.000E-01
3.16E+02,1.413E+04,-2.770E+01,-8.746E+01,1.000E-01
3.17E+02,1.445E+04,-2.790E+01,-8.751E+01,1.000E-01
3.18E+02,1.479E+04,-2.820E+01,-8.760E+01,1.000E-01
3.19E+02,1.514E+04,-2.826E+01,-8.766E+01,1.000E-01
3.20E+02,1.549E+04,-2.851E+01,-8.797E+01,1.000E-01
3.21E+02,1.585E+04,-2.876E+01,-8.788E+01,1.000E-01
3.22E+02,1.622E+04,-2.892E+01,-8.773E+01,1.000E-01
3.23E+02,1.660E+04,-2.913E+01,-8.792E+01,1.000E-01
3.24E+02,1.698E+04,-2.935E+01,-8.771E+01,1.000E-01
3.25E+02,1.738E+04,-2.946E+01,-8.753E+01,1.000E-01
3.26E+02,1.778E+04,-2.977E+01,-8.829E+01,1.000E-01
3.27E+02,1.820E+04,-2.989E+01,-8.802E+01,1.000E-01
3.28E+02,1.862E+04,-3.018E+01,-8.796E+01,1.000E-01
3.29E+02,1.905E+04,-3.027E+01,-8.782E+01,1.000E-01
3.30E+02,1.950E+04,-3.048E+01,-8.819E+01,1.000E-01
3.31E+02,1.995E+04,-3.072E+01,-8.785E+01,1.000E-01
3.32E+02,2.042E+04,-3.092E+01,-8.810E+01,1.000E-01
3.33E+02,2.089E+04,-3.117E+01,-8.840E+01,1.000E-01
3.34E+02,2.138E+04,-3.130E+01,-8.818E+01,1.000E-01
3.35E+02,2.188E+04,-3.151E+01,-8.818E+01,1.000E-01
3.36E+02,2.239E+04,-3.169E+01,-8.818E+01,1.000E-01
3.37E+02,2.291E+04,-3.200E+01,-8.834E+01,1.000E-01
3.38E+02,2.344E+04,-3.208E+01,-8.836E+01,1.000E-01
3.39E+02,2.399E+04,-3.236E+01,-8.839E+01,1.000E-01
3.40E+02,2.455E+04,-3.250E+01,-8.875E+01,1.000E-01
3.41E+02,2.512E+04,-3.238E+01,-8.895E+01,1.000E-01
3.42E+02,2.570E+04,-3.248E+01,-8.863E+01,1.000E-01
3.43E+02,2.630E+04,-3.283E+01,-8.866E+01,1.000E-01
3.44E+02,2.692E+04,-3.314E+01,-8.864E+01,1.000E-01
3.45E+02,2.754E+04,-3.332E+01,-8.850E+01,1.000E-01
3.46E+02,2.818E+04,-3.334E+01,-8.856E+01,1.000E-01
3.47E+02,2.884E+04,-3.364E+01,-8.887E+01,1.000E-01
3.48E+02,2.951E+04,-3.406E+01,-8.910E+01,1.000E-01
3.49E+02,3.020E+04,-3.392E+01,-8.849E+01,1.000E-01
3.50E+02,3.090E+04,-3.402E+01,-8.904E+01,1.000E-01
3.51E+02,3.162E+04,-3.436E+01,-8.867E+01,1.000E-01
3.52E+02,3.236E+04,-3.481E+01,-8.839E+01,1.000E-01
3.53E+02,3.311E+04,-3.475E+01,-8.857E+01,1.000E-01
3.54E+02,3.388E+04,-3.508E+01,-8.830E+01,1.000E-01
3.55E+02,3.467E+04,-3.560E+01,-8.853E+01,1.000E-01
3.56E+02,3.548E+04,-3.548E+01,-8.854E+01,1.000E-01
3.57E+02,3.631E+04,-3.589E+01,-8.850E+01,1.000E-01
3.58E+02,3.715E+04,-3.610E+01,-8.929E+01,1.000E-01
3.59E+02,3.802E+04,-3.627E+01,-8.854E+01,1.000E-01
3.60E+02,3.890E+04,-3.645E+01,-8.956E+01,1.000E-01
3.61E+02,3.981E+04,-3.684E+01,-8.875E+01,1.000E-01
3.62E+02,4.074E+04,-3.653E+01,-8.867E+01,1.000E-01
3.63E+02,4.169E+04,-3.727E+01,-8.844E+01,1.000E-01
3.64E+02,4.266E+04,-3.736E+01,-8.860E+01,1.000E-01
3.65E+02,4.365E+04,-3.745E+01,-8.897E+01,1.000E-01
3.66E+02,4.467E+04,-3.771E+01,-8.822E+01,1.000E-01
3.67E+02,4.571E+04,-3.809E+01,-8.836E+01,1.000E-01
3.68E+02,4.677E+04,-3.837E+01,-8.812E+01,1.000E-01
3.69E+02,4.786E+04,-3.849E+01,-8.827E+01,1.000E-01
3.70E+02,4.898E+04,-3.867E+01,-8.735E+01,1.000E-01
3.71E+02,5.012E+04,-3.898E+01,-8.866E+01,1.000E-01
3.72E+02,5.129E+04,-3.908E+01,-8.827E+01,1.000E-01
3.73E+02,5.248E+04,-3.945E+01,-8.819E+01,1.000E-01
3.74E+02,5.370E+04,-3.938E+01,-8.895E+01,1.000E-01
3.75E+02,5.495E+04,-3.987E+01,-8.834E+01,1.000E-01
3.76E+02,5.623E+04,-3.971E+01,-8.857E+01,1.000E-01
