in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
8.50E+01,6.918E+01,-3.422E-02,-9.409E-02,1.000E-01
8.60E+01,7.079E+01,-3.245E-02,-7.594E-02,1.000E-01
8.70E+01,7.244E+01,-2.969E-02,-1.215E-01,1.000E-01
8.80E+01,7.413E+01,-3.289E-02,-1.341E-01,1.000E-01
8.90E+01,7.586E+01,-4.014E-02,-1.122E-01,1.000E-01
9.00E+01,7.762E+01,-3.887E-02,-9.999E-02,1.000E-01
9.10E+01,7.943E+01,-3.265E-02,-1.414E-01,1.000E-01
9.20E+01,8.128E+01,-3.375E-02,-8.736E-02,1.000E-01
9.30E+01,8.318E+01,-3.090E-02,-8.114E-02,1.000E-01
9.40E+01,8.511E+01,-3.601E-02,-1.327E-01,1.000E-01
9.50E+01,8.710E+01,-3.347E-02,-9.099E-02,1.000E-01
9.60E+01,8.913E+01,-3.844E-02,-1.367E-01,1.000E-01
9.70E+01,9.120E+01,-4.132E-02,-1.157E-01,1.000E-01
9.80E+01,9.333E+01,-3.867E-02,-1.265E-01,1.000E-01
9.90E+01,9.550E+01,-3.753E-02,-1.106E-01,1.000E-01
1.00E+02,9.772E+01,-3.285E-02,-9.179E-02,1.000E-01
1.01E+02,1.000E+02,-3.430E-02,-1.427E-01,1.000E-01
1.02E+02,1.023E+02,-3.554E-02,-1.171E-01,1.000E-01
1.03E+02,1.047E+02,-3.431E-02,-1.136E-01,1.000E-01
1.04E+02,1.072E+02,-3.764E-02,-1.121E-01,1.000E-01
1.05E+02,1.096E+02,-3.475E-02,-1.423E-01,1.000E-01
1.06E+02,1.122E+02,-4.027E-02,-1.734E-01,1.000E-01
1.07E+02,1.148E+02,-3.833E-02,-1.532E-01,1.000E-01
1.08E+02,1.175E+02,-3.514E-02,-1.436E-01,1.000E-01
1.09E+02,1.202E+02,-3.551E-02,-1.708E-01,1.000E-01
1.10E+02,1.230E+02,-3.867E-02,-1.795E-01,1.000E-01
1.11E+02,1.259E+02,-4.133E-02,-1.888E-01,1.000E-01
1.12E+02,1.288E+02,-4.160E-02,-1.563E-01,1.000E-01
1.13E+02,1.318E+02,-3.840E-02,-1.485E-01,1.000E-01
1.14E+02,1.349E+02,-3.652E-02,-1.687E-01,1.000E-01
1.15E+02,1.380E+02,-3.993E-02,-1.751E-01,1.000E-01
1.16E+02,1.413E+02,-3.591E-02,-1.469E-01,1.000E-01
1.17E+02,1.445E+02,-3.858E-02,-1.623E-01,1.000E-01
1.18E+02,1.479E+02,-4.443E-02,-1.755E-01,1.000E-01
1.19E+02,1.514E+02,-4.631E-02,-1.815E-01,1.000E-01
1.20E+02,1.549E+02,-4.892E-02,-1.558E-01,1.000E-01
1.21E+02,1.585E+02,-4.300E-02,-1.802E-01,1.000E-01
1.22E+02,1.622E+02,-4.382E-02,-1.962E-01,1.000E-01
1.23E+02,1.660E+02,-4.454E-02,-1.823E-01,1.000E-01
1.24E+02,1.698E+02,-4.907E-02,-1.945E-01,1.000E-01
1.25E+02,1.738E+02,-4.103E-02,-2.136E-01,1.000E-01
1.26E+02,1.778E+02,-5.297E-02,-1.568E-01,1.000E-01
1.27E+02,1.820E+02,-4.672E-02,-1.853E-01,1.000E-01
1.28E+02,1.862E+02,-4.611E-02,-1.492E-01,1.000E-01
1.29E+02,1.905E+02,-5.005E-02,-1.588E-01,1.000E-01
1.30E+02,1.950E+02,-4.688E-02,-1.879E-01,1.000E-01
1.31E+02,1.995E+02,-5.048E-02,-2.032E-01,1.000E-01
1.32E+02,2.042E+02,-5.230E-02,-1.733E-01,1.000E-01
1.33E+02,2.089E+02,-5.186E-02,-2.106E-01,1.000E-01
1.34E+02,2.138E+02,-5.253E-02,-2.010E-01,1.000E-01
1.35E+02,2.188E+02,-4.863E-02,-1.752E-01,1.000E-01
1.36E+02,2.239E+02,-5.799E-02,-1.348E-01,1.000E-01
1.37E+02,2.291E+02,-5.137E-02,-2.151E-01,1.000E-01
1.38E+02,2.344E+02,-5.546E-02,-1.941E-01,1.000E-01
1.39E+02,2.399E+02,-5.666E-02,-2.159E-01,1.000E-01
1.40E+02,2.455E+02,-5.716E-02,-1.591E-01,1.000E-01
1.41E+02,2.512E+02,-5.059E-02,-2.163E-01,1.000E-01
1.42E+02,2.570E+02,-5.587E-02,-2.319E-01,1.000E-01
1.43E+02,2.630E+02,-5.830E-02,-1.980E-01,1.000E-01
1.44E+02,2.692E+02,-4.971E-02,-1.754E-01,1.000E-01
1.45E+02,2.754E+02,-5.673E-02,-1.660E-01,1.000E-01
1.46E+02,2.818E+02,-6.068E-02,-2.623E-01,1.000E-01
1.47E+02,2.884E+02,-6.572E-02,-2.231E-01,1.000E-01
1.48E+02,2.951E+02,-5.911E-02,-1.906E-01,1.000E-01
1.49E+02,3.020E+02,-6.604E-02,-1.927E-01,1.000E-01
1.50E+02,3.090E+02,-6.708E-02,-2.676E-01,1.000E-01
1.51E+02,3.162E+02,-6.771E-02,-2.192E-01,1.000E-01
1.52E+02,3.236E+02,-6.134E-02,-1.748E-01,1.000E-01
1.53E+02,3.311E+02,-5.469E-02,-2.077E-01,1.000E-01
1.54E+02,3.388E+02,-6.549E-02,-2.076E-01,1.000E-01
1.55E+02,3.467E+02,-5.969E-02,-2.385E-01,1.000E-01
1.56E+02,3.548E+02,-7.446E-02,-2.122E-01,1.000E-01
1.57E+02,3.631E+02,-7.383E-02,-1.583E-01,1.000E-01
1.58E+02,3.715E+02,-7.521E-02,-1.991E-01,1.000E-01
1.59E+02,3.802E+02,-6.776E-02,-1.782E-01,1.000E-01
1.60E+02,3.890E+02,-7.531E-02,-2.189E-01,1.000E-01
1.61E+02,3.981E+02,-7.621E-02,-1.794E-01,1.000E-01
1.62E+02,4.074E+02,-7.822E-02,-2.154E-01,1.000E-01
1.63E+02,4.169E+02,-8.354E-02,-2.557E-01,1.000E-01
1.64E+02,4.266E+02,-7.411E-02,-1.761E-01,1.000E-01
1.65E+02,4.365E+02,-7.705E-02,-1.631E-01,1.000E-01
1.66E+02,4.467E+02,-6.743E-02,-1.755E-01,1.000E-01
1.67E+02,4.571E+02,-7.323E-02,-2.458E-01,1.000E-01
1.68E+02,4.677E+02,-7.118E-02,-1.694E-01,1.000E-01
1.69E+02,4.786E+02,-8.156E-02,-2.118E-01,1.000E-01
1.70E+02,4.898E+02,-7.839E-02,-2.004E-01,1.000E-01
1.71E+02,5.012E+02,-6.879E-02,-1.978E-01,1.000E-01
1.72E+02,5.129E+02,-8.193E-02,-1.562E-01,1.000E-01
1.73E+02,5.248E+02,-7.901E-02,-1.941E-01,1.000E-01
1.74E+02,5.370E+02,-7.605E-02,-2.211E-01,1.000E-01
1.75E+02,5.495E+02,-7.388E-02,-1.570E-01,1.000E-01
1.76E+02,5.623E+02,-7.874E-02,-1.380E-01,1.000E-01
1.77E+02,5.754E+02,-6.530E-02,-1.472E-01,1.000E-01
1.78E+02,5.888E+02,-7.368E-02,-1.838E-01,1.000E-01
1.79E+02,6.026E+02,-7.973E-02,-9.175E-02,1.000E-01
1.80E+02,6.166E+02,-7.861E-02,-1.980E-01,1.000E-01
1.81E+02,6.310E+02,-8.616E-02,-1.575E-01,1.000E-01
1.82E+02,6.457E+02,-8.652E-02,-1.684E-01,1.000E-01
1.83E+02,6.607E+02,-7.715E-02,-1.513E-01,1.000E-01
1.84E+02,6.761E+02,-8.927E-02,-1.153E-01,1.000E-01
1.85E+02,6.918E+02,-9.843E-02,-1.756E-01,1.000E-01
1.86E+02,7.079E+02,-8.299E-02,-1.664E-01,1.000E-01
1.87E+02,7.244E+02,-8.692E-02,-1.218E-01,1.000E-01
1.88E+02,7.413E+02,-6.796E-02,-1.227E-01,1.000E-01
1.89E+02,7.586E+02,-8.236E-02,-1.763E-01,1.000E-01
1.90E+02,7.762E+02,-9.178E-02,-1.333E-01,1.000E-01
1.91E+02,7.943E+02,-9.024E-02,-1.452E-01,1.000E-01
1.92E+02,8.128E+02,-8.512E-02,-1.198E-01,1.000E-01
1.93E+02,8.318E+02,-8.298E-02,-1.291E-01,1.000E-01
1.94E+02,8.511E+02,-8.396E-02,-1.458E-01,1.000E-01
1.95E+02,8.710E+02,-8.812E-02,-1.493E-01,1.000E-01
1.96E+02,8.913E+02,-7.799E-02,-1.214E-01,1.000E-01
1.97E+02,9.120E+02,-8.859E-02,-1.060E-01,1.000E-01
1.98E+02,9.333E+02,-9.102E-02,-1.125E-01,1.000E-01
1.99E+02,9.550E+02,-8.783E-02,-1.241E-01,1.000E-01
2.00E+02,9.772E+02,-1.005E-01,-1.184E-01,1.000E-01
2.01E+02,1.000E+03,-8.816E-02,-8.013E-02,1.000E-01
2.02E+02,1.023E+03,-8.914E-02,-1.126E-01,1.000E-01
2.03E+02,1.047E+03,-8.895E-02,-1.169E-01,1.000E-01
2.04E+02,1.072E+03,-8.775E-02,-1.403E-01,1.000E-01
2.05E+02,1.096E+03,-8.020E-02,-1.163E-01,1.000E-01
2.06E+02,1.122E+03,-8.895E-02,-1.210E-01,1.000E-01
2.07E+02,1.148E+03,-8.713E-02,-8.881E-02,1.000E-01
2.08E+02,1.175E+03,-9.230E-02,-1.075E-01,1.000E-01
2.09E+02,1.202E+03,-8.855E-02,-1.396E-01,1.000E-01
2.10E+02,1.230E+03,-9.416E-02,-1.354E-01,1.000E-01
2.11E+02,1.259E+03,-8.913E-02,-1.493E-01,1.000E-01
2.12E+02,1.288E+03,-8.149E-02,-1.281E-01,1.000E-01
2.13E+02,1.318E+03,-8.798E-02,-9.383E-02,1.000E-01
2.14E+02,1.349E+03,-8.735E-02,-1.042E-01,1.000E-01
2.15E+02,1.380E+03,-9.288E-02,-5.812E-02,1.000E-01
2.16E+02,1.413E+03,-9.794E-02,-9.018E-02,1.000E-01
2.17E+02,1.445E+03,-9.075E-02,-8.173E-02,1.000E-01
2.18E+02,1.479E+03,-8.887E-02,-1.358E-01,1.000E-01
2.19E+02,1.514E+03,-9.548E-02,-1.288E-01,1.000E-01
2.20E+02,1.549E+03,-8.559E-02,-7.835E-02,1.000E-01
2.21E+02,1.585E+03,-9.262E-02,-1.140E-01,1.000E-01
2.22E+02,1.622E+03,-8.625E-02,-4.912E-02,1.000E-01
2.23E+02,1.660E+03,-9.021E-02,-9.412E-02,1.000E-01
2.24E+02,1.698E+03,-8.557E-02,-5.811E-02,1.000E-01
2.25E+02,1.738E+03,-8.342E-02,-1.141E-01,1.000E-01
2.26E+02,1.778E+03,-8.984E-02,-2.956E-02,1.000E-01
2.27E+02,1.820E+03,-9.210E-02,-1.115E-01,1.000E-01
2.28E+02,1.862E+03,-9.381E-02,-8.362E-02,1.000E-01
2.29E+02,1.905E+03,-8.797E-02,-8.804E-02,1.000E-01
2.30E+02,1.950E+03,-9.395E-02,-1.301E-01,1.000E-01
2.31E+02,1.995E+03,-9.093E-02,-9.626E-02,1.000E-01
2.32E+02,2.042E+03,-8.716E-02,-7.656E-02,1.000E-01
2.33E+02,2.089E+03,-9.312E-02,-8.296E-02,1.000E-01
2.34E+02,2.138E+03,-8.764E-02,-1.011E-01,1.000E-01
2.35E+02,2.188E+03,-9.777E-02,-8.146E-02,1.000E-01
2.36E+02,2.239E+03,-9.571E-02,-1.047E-01,1.000E-01
2.37E+02,2.291E+03,-9.078E-02,-9.233E-02,1.000E-01
2.38E+02,2.344E+03,-9.012E-02,-9.344E-02,1.000E-01
2.39E+02,2.399E+03,-9.264E-02,-7.152E-02,1.000E-01
2.40E+02,2.455E+03,-8.643E-02,-7.256E-02,1.000E-01
2.41E+02,2.512E+03,-9.344E-02,-1.138E-01,1.000E-01
2.42E+02,2.570E+03,-9.049E-02,-7.304E-02,1.000E-01
2.43E+02,2.630E+03,-8.673E-02,-6.442E-02,1.000E-01
2.44E+02,2.692E+03,-9.355E-02,-1.087E-01,1.000E-01
2.45E+02,2.754E+03,-9.819E-02,-1.054E-01,1.000E-01
2.46E+02,2.818E+03,-9.759E-02,-7.990E-02,1.000E-01
2.47E+02,2.884E+03,-9.457E-02,-7.089E-02,1.000E-01
2.48E+02,2.951E+03,-8.995E-02,-7.314E-02,1.000E-01
2.49E+02,3.020E+03,-9.223E-02,-8.821E-02,1.000E-01
2.50E+02,3.090E+03,-9.401E-02,-9.053E-02,1.000E-01
2.51E+02,3.162E+03,-9.212E-02,-6.961E-02,1.000E-01
2.52E+02,3.236E+03,-8.848E-02,-8.209E-02,1.000E-01
2.53E+02,3.311E+03,-9.093E-02,-5.735E-02,1.000E-01
2.54E+02,3.388E+03,-8.978E-02,-8.790E-02,1.000E-01
2.55E+02,3.467E+03,-9.047E-02,-8.412E-02,1.000E-01
2.56E+02,3.548E+03,-9.692E-02,-8.141E-02,1.000E-01
2.57E+02,3.631E+03,-9.461E-02,-8.583E-02,1.000E-01
2.58E+02,3.715E+03,-8.943E-02,-9.174E-02,1.000E-01
2.59E+02,3.802E+03,-8.584E-02,-7.844E-02,1.000E-01
2.60E+02,3.890E+03,-9.363E-02,-7.314E-02,1.000E-01
2.61E+02,3.981E+03,-9.283E-02,-8.040E-02,1.000E-01
2.62E+02,4.074E+03,-9.167E-02,-1.039E-01,1.000E-01
2.63E+02,4.169E+03,-9.206E-02,-8.835E-02,1.000E-01
2.64E+02,4.266E+03,-9.030E-02,-7.180E-02,1.000E-01
2.65E+02,4.365E+03,-9.008E-02,-1.039E-01,1.000E-01
2.66E+02,4.467E+03,-9.431E-02,-8.156E-02,1.000E-01
2.67E+02,4.571E+03,-9.425E-02,-9.264E-02,1.000E-01
2.68E+02,4.677E+03,-9.264E-02,-1.091E-01,1.000E-01
2.69E+02,4.786E+03,-9.271E-02,-7.487E-02,1.000E-01
2.70E+02,4.898E+03,-9.180E-02,-9.921E-02,1.000E-01
2.71E+02,5.012E+03,-9.445E-02,-7.581E-02,1.000E-01
2.72E+02,5.129E+03,-9.293E-02,-7.129E-02,1.000E-01
2.73E+02,5.248E+03,-9.219E-02,-9.617E-02,1.000E-01
2.74E+02,5.370E+03,-9.107E-02,-8.094E-02,1.000E-01
2.75E+02,5.495E+03,-8.927E-02,-1.073E-01,1.000E-01
2.76E+02,5.623E+03,-9.232E-02,-1.042E-01,1.000E-01
2.77E+02,5.754E+03,-9.100E-02,-9.155E-02,1.000E-01
2.78E+02,5.888E+03,-9.398E-02,-9.431E-02,1.000E-01
2.79E+02,6.026E+03,-9.210E-02,-9.918E-02,1.000E-01
2.80E+02,6.166E+03,-9.103E-02,-1.058E-01,1.000E-01
2.81E+02,6.310E+03,-9.223E-02,-1.117E-01,1.000E-01
2.82E+02,6.457E+03,-9.440E-02,-1.111E-01,1.000E-01
2.83E+02,6.607E+03,-8.730E-02,-1.083E-01,1.000E-01
2.84E+02,6.761E+03,-8.990E-02,-1.227E-01,1.000E-01
2.85E+02,6.918E+03,-9.290E-02,-1.211E-01,1.000E-01
2.86E+02,7.079E+03,-9.029E-02,-1.341E-01,1.000E-01
2.87E+02,7.244E+03,-9.316E-02,-1.234E-01,1.000E-01
2.88E+02,7.413E+03,-9.032E-02,-1.416E-01,1.000E-01
2.89E+02,7.586E+03,-9.202E-02,-1.257E-01,1.000E-01
2.90E+02,7.762E+03,-9.139E-02,-1.338E-01,1.000E-01
2.91E+02,7.943E+03,-9.218E-02,-1.360E-01,1.000E-01
2.92E+02,8.128E+03,-8.992E-02,-1.479E-01,1.000E-01
2.93E+02,8.318E+03,-9.146E-02,-1.379E-01,1.000E-01
2.94E+02,8.511E+03,-9.398E-02,-1.297E-01,1.000E-01
2.95E+02,8.710E+03,-8.859E-02,-1.569E-01,1.000E-01
2.96E+02,8.913E+03,-9.151E-02,-1.343E-01,1.000E-01
2.97E+02,9.120E+03,-9.719E-02,-1.523E-01,1.000E-01
2.98E+02,9.333E+03,-9.885E-02,-1.572E-01,1.000E-01
2.99E+02,9.550E+03,-9.425E-02,-1.981E-01,1.000E-01
3.00E+02,9.772E+03,-1.004E-01,-1.848E-01,1.000E-01
3.01E+02,1.000E+04,-9.435E-02,-1.702E-01,1.000E-01
3.02E+02,1.023E+04,-9.577E-02,-1.658E-01,1.000E-01
3.03E+02,1.047E+04,-9.445E-02,-1.765E-01,1.000E-01
3.04E+02,1.072E+04,-9.849E-02,-1.910E-01,1.000E-01
3.05E+02,1.096E+04,-9.680E-02,-2.032E-01,1.000E-01
3.06E+02,1.122E+04,-9.763E-02,-1.956E-01,1.000E-01
3.07E+02,1.148E+04,-9.737E-02,-1.860E-01,1.000E-01
3.08E+02,1.175E+04,-9.709E-02,-1.905E-01,1.000E-01
3.09E+02,1.202E+04,-9.696E-02,-2.132E-01,1.000E-01
3.10E+02,1.230E+04,-9.699E-02,-1.966E-01,1.000E-01
3.11E+02,1.259E+04,-9.601E-02,-2.234E-01,1.000E-01
3.12E+02,1.288E+04,-1.002E-01,-2.213E-01,1.000E-01
3.13E+02,1.318E+04,-9.726E-02,-2.198E-01,1.000E-01
3.14E+02,1.349E+04,-9.712E-02,-2.190E-01,1.000E-01
3.15E+02,1.380E+04,-9.865E-02,-2.346E-01,1.000E-01
3.16E+02,1.413E+04,-1.010E-01,-2.280E-01,1.000E-01
3.17E+02,1.445E+04,-9.869E-02,-2.267E-01,1.000E-01
3.18E+02,1.479E+04,-1.003E-01,-2.452E-01,1.000E-01
3.19E+02,1.514E+04,-9.818E-02,-2.473E-01,1.000E-01
3.20E+02,1.549E+04,-9.991E-02,-2.525E-01,1.000E-01
3.21E+02,1.585E+04,-9.899E-02,-2.691E-01,1.000E-01
3.22E+02,1.622E+04,-9.810E-02,-2.748E-01,1.000E-01
3.23E+02,1.660E+04,-1.014E-01,-2.613E-01,1.000E-01
3.24E+02,1.698E+04,-1.012E-01,-2.648E-01,1.000E-01
3.25E+02,1.738E+04,-1.020E-01,-2.541E-01,1.000E-01
3.26E+02,1.778E+04,-1.031E-01,-2.850E-01,1.000E-01
3.27E+02,1.820E+04,-1.000E-01,-2.725E-01,1.000E-01
3.28E+02,1.862E+04,-1.017E-01,-2.921E-01,1.000E-01
3.29E+02,1.905E+04,-1.043E-01,-2.822E-01,1.000E-01
3.30E+02,1.950E+04,-1.029E-01,-2.974E-01,1.000E-01
3.31E+02,1.995E+04,-1.028E-01,-3.017E-01,1.000E-01
3.32E+02,2.042E+04,-1.022E-01,-3.114E-01,1.000E-01
3.33E+02,2.089E+04,-1.049E-01,-3.270E-01,1.000E-01
3.34E+02,2.138E+04,-1.062E-01,-3.189E-01,1.000E-01
3.35E+02,2.188E+04,-1.038E-01,-3.271E-01,1.000E-01
3.36E+02,2.239E+04,-1.024E-01,-3.239E-01,1.000E-01
3.37E+02,2.291E+04,-1.032E-01,-3.342E-01,1.000E-01
3.38E+02,2.344E+04,-1.067E-01,-3.420E-01,1.000E-01
3.39E+02,2.399E+04,-1.068E-01,-3.469E-01,1.000E-01
3.40E+02,2.455E+04,-1.056E-01,-3.641E-01,1.000E-01
3.41E+02,2.512E+04,-9.970E-02,-3.708E-01,1.000E-01
3.42E+02,2.570E+04,-1.031E-01,-3.484E-01,1.000E-01
3.43E+02,2.630E+04,-1.036E-01,-3.839E-01,1.000E-01
3.44E+02,2.692E+04,-1.054E-01,-3.866E-01,1.000E-01
3.45E+02,2.754E+04,-1.039E-01,-3.906E-01,1.000E-01
3.46E+02,2.818E+04,-1.041E-01,-3.926E-01,1.000E-01
3.47E+02,2.884E+04,-1.031E-01,-4.033E-01,1.000E-01
3.48E+02,2.951E+04,-1.056E-01,-4.296E-01,1.000E-01
3.49E+02,3.020E+04,-1.016E-01,-4.313E-01,1.000E-01
3.50E+02,3.090E+04,-1.040E-01,-4.362E-01,1.000E-01
3.51E+02,3.162E+04,-1.061E-01,-4.401E-01,1.000E-01
3.52E+02,3.236E+04,-1.052E-01,-4.511E-01,1.000E-01
3.53E+02,3.311E+04,-1.061E-01,-4.428E-01,1.000E-01
3.54E+02,3.388E+04,-1.051E-01,-4.706E-01,1.000E-01
3.55E+02,3.467E+04,-1.094E-01,-4.762E-01,1.000E-01
3.56E+02,3.548E+04,-1.075E-01,-4.786E-01,1.000E-01
3.57E+02,3.631E+04,-1.049E-01,-4.986E-01,1.000E-01
3.58E+02,3.715E+04,-1.059E-01,-5.077E-01,1.000E-01
3.59E+02,3.802E+04,-1.065E-01,-5.005E-01,1.000E-01
3.60E+02,3.890E+04,-1.084E-01,-5.181E-01,1.000E-01
3.61E+02,3.981E+04,-1.078E-01,-5.380E-01,1.000E-01
3.62E+02,4.074E+04,-1.070E-01,-5.322E-01,1.000E-01
3.63E+02,4.169E+04,-1.082E-01,-5.545E-01,1.000E-01
3.64E+02,4.266E+04,-1.094E-01,-5.649E-01,1.000E-01
3.65E+02,4.365E+04,-1.087E-01,-5.712E-01,1.000E-01
3.66E+02,4.467E+04,-1.069E-01,-5.773E-01,1.000E-01
3.67E+02,4.571E+04,-1.114E-01,-5.853E-01,1.000E-01
3.68E+02,4.677E+04,-1.131E-01,-6.068E-01,1.000E-01
3.69E+02,4.786E+04,-1.095E-01,-5.993E-01,1.000E-01
3.70E+02,4.898E+04,-1.124E-01,-6.089E-01,1.000E-01
3.71E+02,5.012E+04,-1.118E-01,-6.468E-01,1.000E-01
3.72E+02,5.129E+04,-1.104E-01,-6.463E-01,1.000E-01
3.73E+02,5.248E+04,-1.132E-01,-6.635E-01,1.000E-01
3.74E+02,5.370E+04,-1.124E-01,-6.700E-01,1.000E-01
3.75E+02,5.495E+04,-1.145E-01,-6.916E-01,1.000E-01
3.76E+02,5.623E+04,-1.141E-01,-6.975E-01,1.000E-01
