in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
8.60E+01,7.079E+01,-5.504E-03,-4.937E-02,2.500E+00
8.70E+01,7.244E+01,-3.882E-03,-4.859E-02,2.500E+00
8.80E+01,7.413E+01,-3.879E-03,-4.697E-02,2.500E+00
8.90E+01,7.586E+01,-4.541E-03,-5.199E-02,2.500E+00
9.00E+01,7.762E+01,-1.159E-03,-6.013E-02,2.500E+00
9.10E+01,7.943E+01,-1.569E-03,-5.094E-02,2.500E+00
9.20E+01,8.128E+01,-2.976E-03,-5.906E-02,2.500E+00
9.30E+01,8.318E+01,-3.248E-03,-5.330E-02,2.500E+00
9.40E+01,8.511E+01,-5.301E-03,-5.880E-02,2.500E+00
9.50E+01,8.710E+01,-3.801E-03,-6.152E-02,2.500E+00
9.60E+01,8.913E+01,-3.798E-03,-6.441E-02,2.500E+00
9.70E+01,9.120E+01,-2.422E-03,-6.385E-02,2.500E+00
9.80E+01,9.333E+01,-4.246E-03,-6.034E-02,2.500E+00
9.90E+01,9.550E+01,-4.332E-03,-6.604E-02,2.500E+00
1.00E+02,9.772E+01,-4.723E-03,-6.826E-02,2.500E+00
1.01E+02,1.000E+02,-2.542E-03,-6.807E-02,2.500E+00
1.02E+02,1.023E+02,-3.279E-03,-7.597E-02,2.500E+00
1.03E+02,1.047E+02,-5.248E-03,-7.149E-02,2.500E+00
1.04E+02,1.072E+02,-2.946E-03,-7.184E-02,2.500E+00
1.05E+02,1.096E+02,-2.718E-03,-6.772E-02,2.500E+00
1.06E+02,1.122E+02,-5.333E-03,-7.469E-02,2.500E+00
1.07E+02,1.148E+02,-3.163E-03,-7.863E-02,2.500E+00
1.08E+02,1.175E+02,-4.133E-03,-7.871E-02,2.500E+00
1.09E+02,1.202E+02,-3.828E-03,-7.999E-02,2.500E+00
1.10E+02,1.230E+02,-5.268E-03,-7.879E-02,2.500E+00
1.11E+02,1.259E+02,-6.055E-03,-8.121E-02,2.500E+00
1.12E+02,1.288E+02,-3.690E-03,-9.087E-02,2.500E+00
1.13E+02,1.318E+02,-5.684E-03,-9.163E-02,2.500E+00
1.14E+02,1.349E+02,-6.101E-03,-8.936E-02,2.500E+00
1.15E+02,1.380E+02,-5.449E-03,-8.379E-02,2.500E+00
1.16E+02,1.413E+02,-5.120E-03,-8.910E-02,2.500E+00
1.17E+02,1.445E+02,-6.297E-03,-9.747E-02,2.500E+00
1.18E+02,1.479E+02,-4.211E-03,-9.889E-02,2.500E+00
1.19E+02,1.514E+02,-4.050E-03,-9.659E-02,2.500E+00
1.20E+02,1.549E+02,-6.973E-03,-1.044E-01,2.500E+00
1.21E+02,1.585E+02,-6.444E-03,-1.081E-01,2.500E+00
1.22E+02,1.622E+02,-7.028E-03,-1.074E-01,2.500E+00
1.23E+02,1.660E+02,-6.692E-03,-1.015E-01,2.500E+00
1.24E+02,1.698E+02,-5.335E-03,-1.077E-01,2.500E+00
1.25E+02,1.738E+02,-6.695E-03,-1.156E-01,2.500E+00
1.26E+02,1.778E+02,-7.382E-03,-1.111E-01,2.500E+00
1.27E+02,1.820E+02,-8.532E-03,-1.204E-01,2.500E+00
1.28E+02,1.862E+02,-6.158E-03,-1.218E-01,2.500E+00
1.29E+02,1.905E+02,-6.753E-03,-1.192E-01,2.500E+00
1.30E+02,1.950E+02,-8.126E-03,-1.269E-01,2.500E+00
1.31E+02,1.995E+02,-9.167E-03,-1.270E-01,2.500E+00
1.32E+02,2.042E+02,-4.908E-03,-1.385E-01,2.500E+00
1.33E+02,2.089E+02,-8.074E-03,-1.356E-01,2.500E+00
1.34E+02,2.138E+02,-8.326E-03,-1.378E-01,2.500E+00
1.35E+02,2.188E+02,-9.285E-03,-1.409E-01,2.500E+00
1.36E+02,2.239E+02,-7.927E-03,-1.415E-01,2.500E+00
1.37E+02,2.291E+02,-9.764E-03,-1.500E-01,2.500E+00
1.38E+02,2.344E+02,-1.064E-02,-1.425E-01,2.500E+00
1.39E+02,2.399E+02,-9.945E-03,-1.531E-01,2.500E+00
1.40E+02,2.455E+02,-1.187E-02,-1.555E-01,2.500E+00
1.41E+02,2.512E+02,-1.070E-02,-1.597E-01,2.500E+00
1.42E+02,2.570E+02,-1.141E-02,-1.590E-01,2.500E+00
1.43E+02,2.630E+02,-1.206E-02,-1.570E-01,2.500E+00
1.44E+02,2.692E+02,-1.063E-02,-1.632E-01,2.500E+00
1.45E+02,2.754E+02,-1.176E-02,-1.692E-01,2.500E+00
1.46E+02,2.818E+02,-1.242E-02,-1.728E-01,2.500E+00
1.47E+02,2.884E+02,-1.495E-02,-1.731E-01,2.500E+00
1.48E+02,2.951E+02,-1.246E-02,-1.789E-01,2.500E+00
1.49E+02,3.020E+02,-1.297E-02,-1.777E-01,2.500E+00
1.50E+02,3.090E+02,-1.461E-02,-1.865E-01,2.500E+00
1.51E+02,3.162E+02,-1.581E-02,-1.902E-01,2.500E+00
1.52E+02,3.236E+02,-1.584E-02,-1.926E-01,2.500E+00
1.53E+02,3.311E+02,-1.582E-02,-1.894E-01,2.500E+00
1.54E+02,3.388E+02,-1.740E-02,-2.011E-01,2.500E+00
1.55E+02,3.467E+02,-1.785E-02,-2.001E-01,2.500E+00
1.56E+02,3.548E+02,-1.792E-02,-1.988E-01,2.500E+00
1.57E+02,3.631E+02,-1.827E-02,-2.059E-01,2.500E+00
1.58E+02,3.715E+02,-1.709E-02,-2.119E-01,2.500E+00
1.59E+02,3.802E+02,-1.606E-02,-2.187E-01,2.500E+00
1.60E+02,3.890E+02,-1.858E-02,-2.176E-01,2.500E+00
1.61E+02,3.981E+02,-1.890E-02,-2.174E-01,2.500E+00
1.62E+02,4.074E+02,-1.979E-02,-2.182E-01,2.500E+00
1.63E+02,4.169E+02,-1.980E-02,-2.266E-01,2.500E+00
1.64E+02,4.266E+02,-2.113E-02,-2.280E-01,2.500E+00
1.65E+02,4.365E+02,-2.180E-02,-2.230E-01,2.500E+00
1.66E+02,4.467E+02,-2.157E-02,-2.301E-01,2.500E+00
1.67E+02,4.571E+02,-1.903E-02,-2.427E-01,2.500E+00
1.68E+02,4.677E+02,-2.266E-02,-2.363E-01,2.500E+00
1.69E+02,4.786E+02,-2.494E-02,-2.447E-01,2.500E+00
1.70E+02,4.898E+02,-2.470E-02,-2.453E-01,2.500E+00
1.71E+02,5.012E+02,-2.338E-02,-2.495E-01,2.500E+00
1.72E+02,5.129E+02,-2.448E-02,-2.604E-01,2.500E+00
1.73E+02,5.248E+02,-2.704E-02,-2.496E-01,2.500E+00
1.74E+02,5.370E+02,-2.728E-02,-2.540E-01,2.500E+00
1.75E+02,5.495E+02,-2.814E-02,-2.603E-01,2.500E+00
1.76E+02,5.623E+02,-2.913E-02,-2.676E-01,2.500E+00
1.77E+02,5.754E+02,-2.873E-02,-2.703E-01,2.500E+00
1.78E+02,5.888E+02,-2.826E-02,-2.740E-01,2.500E+00
1.79E+02,6.026E+02,-2.956E-02,-2.655E-01,2.500E+00
1.80E+02,6.166E+02,-3.117E-02,-2.780E-01,2.500E+00
1.81E+02,6.310E+02,-3.003E-02,-2.734E-01,2.500E+00
1.82E+02,6.457E+02,-3.306E-02,-2.790E-01,2.500E+00
1.83E+02,6.607E+02,-2.957E-02,-2.826E-01,2.500E+00
1.84E+02,6.761E+02,-3.427E-02,-2.876E-01,2.500E+00
1.85E+02,6.918E+02,-3.491E-02,-2.901E-01,2.500E+00
1.86E+02,7.079E+02,-3.481E-02,-2.966E-01,2.500E+00
1.87E+02,7.244E+02,-3.432E-02,-2.890E-01,2.500E+00
1.88E+02,7.413E+02,-3.843E-02,-2.949E-01,2.500E+00
1.89E+02,7.586E+02,-3.665E-02,-3.016E-01,2.500E+00
1.90E+02,7.762E+02,-3.477E-02,-3.024E-01,2.500E+00
1.91E+02,7.943E+02,-3.832E-02,-3.014E-01,2.500E+00
1.92E+02,8.128E+02,-3.796E-02,-3.051E-01,2.500E+00
1.93E+02,8.318E+02,-4.144E-02,-3.105E-01,2.500E+00
1.94E+02,8.511E+02,-4.129E-02,-3.089E-01,2.500E+00
1.95E+02,8.710E+02,-4.208E-02,-3.234E-01,2.500E+00
1.96E+02,8.913E+02,-4.201E-02,-3.218E-01,2.500E+00
1.97E+02,9.120E+02,-4.342E-02,-3.156E-01,2.500E+00
1.98E+02,9.333E+02,-4.419E-02,-3.203E-01,2.500E+00
1.99E+02,9.550E+02,-4.656E-02,-3.223E-01,2.500E+00
2.00E+02,9.772E+02,-4.427E-02,-3.204E-01,2.500E+00
2.01E+02,1.000E+03,-4.628E-02,-3.279E-01,2.500E+00
2.02E+02,1.023E+03,-4.778E-02,-3.251E-01,2.500E+00
2.03E+02,1.047E+03,-4.757E-02,-3.247E-01,2.500E+00
2.04E+02,1.072E+03,-5.003E-02,-3.366E-01,2.500E+00
2.05E+02,1.096E+03,-5.148E-02,-3.386E-01,2.500E+00
2.06E+02,1.122E+03,-5.226E-02,-3.389E-01,2.500E+00
2.07E+02,1.148E+03,-5.331E-02,-3.365E-01,2.500E+00
2.08E+02,1.175E+03,-5.517E-02,-3.389E-01,2.500E+00
2.09E+02,1.202E+03,-5.604E-02,-3.383E-01,2.500E+00
2.10E+02,1.230E+03,-5.529E-02,-3.400E-01,2.500E+00
2.11E+02,1.259E+03,-5.868E-02,-3.447E-01,2.500E+00
2.12E+02,1.288E+03,-5.915E-02,-3.411E-01,2.500E+00
2.13E+02,1.318E+03,-5.980E-02,-3.399E-01,2.500E+00
2.14E+02,1.349E+03,-6.083E-02,-3.407E-01,2.500E+00
2.15E+02,1.380E+03,-6.144E-02,-3.432E-01,2.500E+00
2.16E+02,1.413E+03,-6.237E-02,-3.482E-01,2.500E+00
2.17E+02,1.445E+03,-6.602E-02,-3.415E-01,2.500E+00
2.18E+02,1.479E+03,-6.333E-02,-3.444E-01,2.500E+00
2.19E+02,1.514E+03,-6.604E-02,-3.438E-01,2.500E+00
2.20E+02,1.549E+03,-6.579E-02,-3.453E-01,2.500E+00
2.21E+02,1.585E+03,-6.692E-02,-3.454E-01,2.500E+00
2.22E+02,1.622E+03,-7.027E-02,-3.468E-01,2.500E+00
2.23E+02,1.660E+03,-7.214E-02,-3.448E-01,2.500E+00
2.24E+02,1.698E+03,-7.244E-02,-3.454E-01,2.500E+00
2.25E+02,1.738E+03,-7.323E-02,-3.407E-01,2.500E+00
2.26E+02,1.778E+03,-7.476E-02,-3.400E-01,2.500E+00
2.27E+02,1.820E+03,-7.379E-02,-3.451E-01,2.500E+00
2.28E+02,1.862E+03,-7.502E-02,-3.416E-01,2.500E+00
2.29E+02,1.905E+03,-7.641E-02,-3.382E-01,2.500E+00
2.30E+02,1.950E+03,-7.904E-02,-3.391E-01,2.500E+00
2.31E+02,1.995E+03,-7.960E-02,-3.378E-01,2.500E+00
2.32E+02,2.042E+03,-7.978E-02,-3.406E-01,2.500E+00
2.33E+02,2.089E+03,-8.150E-02,-3.419E-01,2.500E+00
2.34E+02,2.138E+03,-8.109E-02,-3.325E-01,2.500E+00
2.35E+02,2.188E+03,-8.115E-02,-3.331E-01,2.500E+00
2.36E+02,2.239E+03,-8.361E-02,-3.342E-01,2.500E+00
2.37E+02,2.291E+03,-8.501E-02,-3.266E-01,2.500E+00
2.38E+02,2.344E+03,-8.649E-02,-3.220E-01,2.500E+00
2.39E+02,2.399E+03,-8.739E-02,-3.303E-01,2.500E+00
2.40E+02,2.455E+03,-8.649E-02,-3.236E-01,2.500E+00
2.41E+02,2.512E+03,-8.775E-02,-3.223E-01,2.500E+00
2.42E+02,2.570E+03,-8.962E-02,-3.140E-01,2.500E+00
2.43E+02,2.630E+03,-9.113E-02,-3.139E-01,2.500E+00
2.44E+02,2.692E+03,-9.044E-02,-3.090E-01,2.500E+00
2.45E+02,2.754E+03,-9.125E-02,-3.072E-01,2.500E+00
2.46E+02,2.818E+03,-9.245E-02,-3.048E-01,2.500E+00
2.47E+02,2.884E+03,-9.445E-02,-3.044E-01,2.500E+00
2.48E+02,2.951E+03,-9.373E-02,-3.005E-01,2.500E+00
2.49E+02,3.020E+03,-9.599E-02,-2.946E-01,2.500E+00
2.50E+02,3.090E+03,-9.538E-02,-2.969E-01,2.500E+00
2.51E+02,3.162E+03,-9.442E-02,-2.934E-01,2.500E+00
2.52E+02,3.236E+03,-9.626E-02,-2.895E-01,2.500E+00
2.53E+02,3.311E+03,-9.858E-02,-2.864E-01,2.500E+00
2.54E+02,3.388E+03,-9.705E-02,-2.875E-01,2.500E+00
2.55E+02,3.467E+03,-9.785E-02,-2.840E-01,2.500E+00
2.56E+02,3.548E+03,-9.744E-02,-2.761E-01,2.500E+00
2.57E+02,3.631E+03,-9.946E-02,-2.729E-01,2.500E+00
2.58E+02,3.715E+03,-1.013E-01,-2.731E-01,2.500E+00
2.59E+02,3.802E+03,-1.006E-01,-2.666E-01,2.500E+00
2.60E+02,3.890E+03,-1.013E-01,-2.656E-01,2.500E+00
2.61E+02,3.981E+03,-1.028E-01,-2.593E-01,2.500E+00
2.62E+02,4.074E+03,-1.043E-01,-2.591E-01,2.500E+00
2.63E+02,4.169E+03,-1.054E-01,-2.591E-01,2.500E+00
2.64E+02,4.266E+03,-1.062E-01,-2.512E-01,2.500E+00
2.65E+02,4.365E+03,-1.068E-01,-2.553E-01,2.500E+00
2.66E+02,4.467E+03,-1.063E-01,-2.441E-01,2.500E+00
2.67E+02,4.571E+03,-1.048E-01,-2.500E-01,2.500E+00
2.68E+02,4.677E+03,-1.058E-01,-2.388E-01,2.500E+00
2.69E+02,4.786E+03,-1.070E-01,-2.459E-01,2.500E+00
2.70E+02,4.898E+03,-1.072E-01,-2.363E-01,2.500E+00
2.71E+02,5.012E+03,-1.081E-01,-2.331E-01,2.500E+00
2.72E+02,5.129E+03,-1.104E-01,-2.342E-01,2.500E+00
2.73E+02,5.248E+03,-1.062E-01,-2.336E-01,2.500E+00
2.74E+02,5.370E+03,-1.062E-01,-2.250E-01,2.500E+00
2.75E+02,5.495E+03,-1.080E-01,-2.281E-01,2.500E+00
2.76E+02,5.623E+03,-1.074E-01,-2.281E-01,2.500E+00
2.77E+02,5.754E+03,-1.071E-01,-2.268E-01,2.500E+00
2.78E+02,5.888E+03,-1.094E-01,-2.243E-01,2.500E+00
2.79E+02,6.026E+03,-1.108E-01,-2.254E-01,2.500E+00
2.80E+02,6.166E+03,-1.086E-01,-2.233E-01,2.500E+00
2.81E+02,6.310E+03,-1.114E-01,-2.207E-01,2.500E+00
2.82E+02,6.457E+03,-1.092E-01,-2.204E-01,2.500E+00
2.83E+02,6.607E+03,-1.139E-01,-2.156E-01,2.500E+00
2.84E+02,6.761E+03,-1.120E-01,-2.154E-01,2.500E+00
2.85E+02,6.918E+03,-1.099E-01,-2.140E-01,2.500E+00
2.86E+02,7.079E+03,-1.118E-01,-2.157E-01,2.500E+00
2.87E+02,7.244E+03,-1.131E-01,-2.151E-01,2.500E+00
2.88E+02,7.413E+03,-1.104E-01,-2.093E-01,2.500E+00
2.89E+02,7.586E+03,-1.141E-01,-2.122E-01,2.500E+00
2.90E+02,7.762E+03,-1.153E-01,-2.104E-01,2.500E+00
2.91E+02,7.943E+03,-1.150E-01,-2.112E-01,2.500E+00
2.92E+02,8.128E+03,-1.140E-01,-2.079E-01,2.500E+00
2.93E+02,8.318E+03,-1.147E-01,-2.077E-01,2.500E+00
2.94E+02,8.511E+03,-1.177E-01,-2.084E-01,2.500E+00
2.95E+02,8.710E+03,-1.142E-01,-2.072E-01,2.500E+00
2.96E+02,8.913E+03,-1.167E-01,-2.093E-01,2.500E+00
2.97E+02,9.120E+03,-1.148E-01,-2.105E-01,2.500E+00
2.98E+02,9.333E+03,-1.149E-01,-2.105E-01,2.500E+00
